###############
#    GaPSE    #
############### 
#
# This is the sum of all the GR effects TPCFs (with window):
# LD (16), GNC (25), GNCxLD (20), LDxGNC (20)
#
# The Cosmology considered had the following paremeters:
# 
# - Matter Power Spectrum input file: "../test/datatest/file_pk.txt"
# - Background data input file: "../test/datatest/WideA_ZA_background.dat"
# - F window function input file: "../data/F_REFERENCE_pi2.txt"
# - Integrated F window function input file: "../data/IntF_pi2_z115.txt"
#
# - Basic CosmoParams considered: 
#	 z_min = 1.0 	 z_max = 1.5
#	 θ_max = 1.5707963267948966 [rad] 	 h_0 = 0.7
#	 Ω_b = 0.0489 	 Ω_cdm = 0.25102 	 Ω_M0 = 0.29992
#	 b = 1.0 	 f_evo = 0.0 	 s_b = 0.0
#
# - CosmoParams about the Input Power Spectrum: 
#	 fit_left_min = 1.0e-6 	 fit_right_min = 10.0 	 
#	 fit_left_max = 3.0e-6 	 fit_right_max = 20.0 	 
#
# - CosmoParams about the Input Power Spectrum Tools: 
#	 k_max = 10.0 	 fit_max = 0.5 	 N = 1024 	 
#	 con = true 	 k_min = 1.0e-8 	 fit_min = 0.05 	 
#
# - CosmoParams about the Integrated Window Function F: 
#	 ss_step = 50 	 N = 1000 	 rtol = 0.05 	 
#	 llim = 0.0 	 atol = 0.0 	 rlim = Inf 	 
#	 ss_stop = 0.0 	 trap = true 	 ss_start = 0.0 	 
#
# - Computed quantities: 
# 	 effective redshift z_eff = 1.2613556177172356 
# 	 comoving s_min = 2312.577431755554 Mpc/h_0
# 	 comoving s_max = 3054.4830200675647 Mpc/h_0
# 	 comoving s_eff = 2725.87720083235 Mpc/h_0
# 	 Volume of the survey V_survey = 3.378305693005294e10 Mpc^3/h_0^3
# 	 σ_0 = 15.593462966741178
# 	 σ_1 = 15.074895881392285
# 	 σ_2 = 100.85852368830226
# 	 σ_3 = 3735.1226181519773
# 	 (where σ_i = \int_{k_{min}}^{k_{max}}\frac{dq}{2 π^2} q^{2-i} P(q))
# 
# s [Mpc/h_0] 	 xi_ALLSUMMED
4.989006697709819 	 0.5026434911828381
5.076930247406609 	 0.4913533123861422
5.166403314083369 	 0.48026813589701683
5.2574532055874235 	 0.46938423279724106
5.3501077110247905 	 0.4586958579393025
5.444395109241635 	 0.4481979803072861
5.540344177455178 	 0.4378853131345107
5.63798420003671 	 0.4277521634236012
5.737344977449417 	 0.417791495338508
5.83845683534369 	 0.4080067562541936
5.941350633812743 	 0.39838540970761693
6.046057776811348 	 0.38892548842853514
6.152610221740549 	 0.37962402893525937
6.2610404892013065 	 0.36951500964479855
6.371381672920025 	 0.36148217412947903
6.4836674498489995 	 0.3526363709766794
6.597932090444882 	 0.34393759457625056
6.714210469128275 	 0.33538415388410886
6.832538074927663 	 0.32697485506443685
6.952951022310933 	 0.3187087075818889
7.075486062207781 	 0.31058542801279426
7.20018059322636 	 0.3026048822184106
7.327072673067628 	 0.2947673601659814
7.456201030140828 	 0.2870734215728717
7.587605075383698 	 0.2795238876941588
7.721324914290984 	 0.27211980370923206
7.857401359154923 	 0.2648621762523326
7.995875941521473 	 0.25776083486651397
8.136790924866046 	 0.25079084780492783
8.280189317492631 	 0.2439791836098545
8.426114885660258 	 0.23731791731691992
8.574612166940781 	 0.23080719848108786
8.725726483812073 	 0.22444730539487487
8.879503957490801 	 0.21823763587924078
9.035991522008938 	 0.2121772887705407
9.195236938538413 	 0.20626572100865442
9.357288809968146 	 0.20049790533376166
9.522196595738032 	 0.19487409390039367
9.690010626934324 	 0.1893900456931506
9.860782121651058 	 0.1840420052547712
10.03456320062219 	 0.1788257170664182
10.211406903129243 	 0.17373656982929409
10.391367203189287 	 0.1687696838889557
10.574499026028219 	 0.16392089478739516
10.760858264844325 	 0.1591825941550514
10.950501797867338 	 0.15455250715216173
11.14348750571807 	 0.15002519322155125
11.33987428907403 	 0.14559652148823257
11.539722086646336 	 0.14126296080141554
11.743091893473444 	 0.13702164660490831
11.950045779537328 	 0.1328704376265615
12.160646908707667 	 0.12880818750737924
12.374959558019944 	 0.12483375434979312
12.59304913729327 	 0.12094779591817621
12.814982209093962 	 0.11715090962741169
13.040826509050902 	 0.11344422029463297
13.270650966529 	 0.10982810840820245
13.504525725666925 	 0.10630707842123797
13.742522166785617 	 0.10287926951299467
13.984712928174115 	 0.09954647904375948
14.231171928259263 	 0.09630885381030187
14.481974388166215 	 0.09316572748187196
14.73719685467645 	 0.09011555738037993
14.996917223590433 	 0.08715587387550999
15.261214763501995 	 0.08428328965973482
15.530170139991698 	 0.08149292806201561
15.803865440246554 	 0.07878337230310861
16.08238419811368 	 0.07614679574666065
16.365811419595428 	 0.07357982497599601
16.65423360879386 	 0.07107846831853395
16.947738794312446 	 0.06863953091654507
17.246416556123023 	 0.06626080306207476
17.550358052906326 	 0.0639411826481795
17.859656049874243 	 0.061680643788920464
18.174404947082486 	 0.059480061952932976
18.49470080824217 	 0.057348022456478666
18.8206413900392 	 0.055264948866904084
19.15232617197028 	 0.05325359301718283
19.489856386704883 	 0.05130767575035749
19.83333505098216 	 0.04942700463295372
20.182866997052432 	 0.04761018046454516
20.53855890467278 	 0.04585461134245739
20.900519333666473 	 0.04415652739069967
21.26885875705629 	 0.04251224507499672
21.64368959478166 	 0.04091701982919358
22.025126248010096 	 0.03936722804862523
22.413285134053275 	 0.03786033093667865
22.808284721898477 	 0.036394816833327175
23.21024556836616 	 0.03497078646716042
23.619290354904884 	 0.03358939247799782
24.035543925034524 	 0.03225250136420979
24.459133322449496 	 0.0309618746867132
24.89018782979343 	 0.029718508749186735
25.32883900811714 	 0.028522121957861073
25.775220737032132 	 0.02737087173828744
26.229469255571605 	 0.02626162224473872
26.69172320377162 	 0.025190422782261263
27.162123664985092 	 0.024153411182187428
27.640814208941475 	 0.023147646296353155
28.12794093556528 	 0.02217171804852504
28.623652519566928 	 0.021225916850056453
29.128100255819334 	 0.020311855284676772
29.64143810553424 	 0.01943155782934131
30.16382274325235 	 0.018586360192287113
30.69541360466149 	 0.01777662296529698
31.236372935257677 	 0.01700025437323254
31.786865839863584 	 0.0162538081453235
32.34706033301979 	 0.015534208632099943
32.91712739026405 	 0.014836954534105
33.49724100031435 	 0.014162520957822342
34.08757821817146 	 0.013510500789994925
34.68831921915758 	 0.012883021249911756
35.29964735390708 	 0.012281904574281348
35.92174920432655 	 0.011708184969306179
36.554814640540975 	 0.011160044252790132
37.19903687884344 	 0.010634534523161085
37.85461254066628 	 0.010128186124857864
38.5217417125914 	 0.009638680458027108
39.20062800741813 	 0.009165713578764872
39.89147862630742 	 0.008711477146473946
40.594504422021174 	 0.008277563330750975
41.30991996327603 	 0.007864857205347534
42.03794360023143 	 0.007471843589304137
42.778797531131644 	 0.007095342686226026
43.532707870122366 	 0.0067324273849327255
44.29990471626244 	 0.00638208508645594
45.08062222375173 	 0.0060456527706036775
45.87509867339686 	 0.005725265935568697
46.68357654533621 	 0.005421785434830312
47.50630259304667 	 0.005133563502680312
48.34352791865465 	 0.0048575162177983125
49.195508049574364 	 0.004591375833567685
50.06250301649657 	 0.004335331715074858
50.94477743275206 	 0.00409112613351341
51.8426005750735 	 0.003860555665758797
52.75624646578071 	 0.003642535143854531
53.68599395641439 	 0.003434141477561729
54.63212681284355 	 0.003233356136588973
55.59493380187314 	 0.003040800412339179
56.5747087793777 	 0.0028586075465588568
57.57175077998846 	 0.0026873567987088136
58.58636410836086 	 0.0025250045997417562
59.61885843205068 	 0.0023689098066401416
60.66954887602675 	 0.0022188937579662427
61.738756118849636 	 0.0020769274951020454
62.826806490544975 	 0.0019439770995387786
63.93403207220191 	 0.0018181633405874222
65.0607707973267 	 0.0016969111694377442
66.20736655498246 	 0.0015805396030962207
67.37416929474684 	 0.0014709887301037148
68.5615351335191 	 0.0013682818834934972
69.76982646420971 	 0.0012700047742452885
70.99941206634539 	 0.0011747714595712888
72.25066721862329 	 0.0010842468173439413
73.52397381344888 	 0.0009994650533145031
74.81972047349241 	 0.000918638678209378
76.13830267029941 	 0.0008400941477012501
77.48012284499157 	 0.0007653871162609379
78.84559053109479 	 0.0006960378071826185
80.2351224795317 	 0.0006309192967697278
81.64914278581742 	 0.0005696861301556979
83.08808301949652 	 0.0005154956963609276
84.55238235586127 	 0.00047139141504560497
86.04248770999126 	 0.00043870906641551796
87.5588538731551 	 0.0004217642728852118
89.10194365161628 	 0.0004269944753387601
90.67222800788498 	 0.00045748436816571935
92.27018620445939 	 0.0005132390659195582
93.89630595010014 	 0.0005924489224198539
95.55108354868277 	 0.0006864719647001723
97.23502405067315 	 0.0007801435355063695
98.9486414072729 	 0.00085863101021867
100.69245862728103 	 0.0009086432034782188
102.46700793672014 	 0.0009199777781668066
104.27283094127554 	 0.00089157554741111
106.11047879159794 	 0.0008288129620753447
107.98051235151794 	 0.0007392630541096884
109.8835023692267 	 0.0006346609788776076
111.82002965147176 	 0.000525177419019493
113.79068524082398 	 0.00041776440427045776
115.79607059606842 	 0.00031906012120824155
117.83679777577332 	 0.00023163113415588282
119.91348962509578 	 0.00015634787990481916
122.026779965878 	 9.436711428754973e-5
124.17731379009476 	 4.316453420101645e-5
126.36574745671011 	 3.0174005162107976e-6
128.59274889200225 	 -2.8665066358514543e-5
130.8589977934205 	 -5.2622483904778565e-5
133.16518583703325 	 -7.041016286575606e-5
135.51201688863299 	 -8.339501405078378e-5
137.90020721856175 	 -9.211570678737325e-5
140.3304857203213 	 -9.792735742810065e-5
142.80359413303793 	 -0.00010102173485896332
145.32028726784566 	 -0.00010243249823923413
147.88133323826136 	 -0.00010217495569341811
150.48751369461772 	 -0.00010089575909269452
153.13962406262917 	 -9.875277380085552e-5
155.83847378616224 	 -9.601811129054648e-5
158.58488657428276 	 -9.27784120772192e-5
161.37970065265932 	 -8.923838218607807e-5
164.22376901939475 	 -8.550910303291385e-5
167.11795970536812 	 -8.163994748035675e-5
170.06315603916474 	 -7.77110394975878e-5
173.06025691667327 	 -7.382035675851151e-5
176.1101770754371 	 -6.996130972616873e-5
179.2138473738376 	 -6.606246833743313e-5
182.3722150751998 	 -6.222264469269506e-5
185.58624413690444 	 -5.8396262010659894e-5
188.85691550459407 	 -5.457540242414488e-5
192.1852274115662 	 -5.0911368982756697e-5
195.57219568344027 	 -4.75538321896414e-5
199.01885404819578 	 -4.4522528735159223e-5
202.5262544516745 	 -4.190300022199676e-5
206.09546737864056 	 -3.970329408631179e-5
209.7275821795022 	 -3.7668921284476624e-5
213.42370740278793 	 -3.5722566037540435e-5
217.18497113348542 	 -3.382408618599797e-5
221.0125213373401 	 -3.181094929263601e-5
224.90752621122337 	 -2.9749316834880115e-5
228.87117453967576 	 -2.7726183076060813e-5
232.90467605773122 	 -2.5664864971734504e-5
237.00926182013913 	 -2.3682997286978407e-5
241.18618457708976 	 -2.185852699462924e-5
245.43671915656367 	 -2.0082329783733116e-5
249.7621628534194 	 -1.8474322277365388e-5
254.16383582533592 	 -1.7014460118268807e-5
258.64308149573657 	 -1.5592849963240848e-5
263.20126696381004 	 -1.4352418870317682e-5
267.8397834217601 	 -1.3185674643084693e-5
272.56004657940866 	 -1.2075064292417461e-5
277.36349709627893 	 -1.1129450120383904e-5
282.25160102129786 	 -1.0206522768722744e-5
287.22585024024306 	 -9.362877649458055e-6
292.2877629310785 	 -8.639873552599382e-6
297.4388840273143 	 -7.895790234283822e-6
302.6807856895305 	 -7.2540649788437485e-6
308.0150677852139 	 -6.671684429474605e-6
313.44335837704745 	 -6.080304890975251e-6
318.9673142198097 	 -5.5887992228580585e-6
324.5886212660263 	 -5.103020865477173e-6
330.30899518053633 	 -4.639696601172117e-6
336.13018186412717 	 -4.245861102737473e-6
342.05395798639364 	 -3.84799405281421e-6
348.082131527994 	 -3.5025699073886513e-6
354.2165423324566 	 -3.1763433541374335e-6
360.45906266771465 	 -2.8778508161008248e-6
366.81159779753773 	 -2.6137512596342123e-6
373.2760865630298 	 -2.346256828687105e-6
379.8545019743811 	 -2.149371263102559e-6
386.5488518130427 	 -1.9060138013454628e-6
393.36117924451753 	 -1.7458691582339558e-6
400.2935634419512 	 -1.5650929602424474e-6
407.3481202207082 	 -1.3833600891373986e-6
414.5270026841376 	 -1.2809545952645322e-6
421.8324018807136 	 -1.0986281774329511e-6
429.266547472761 	 -1.0100611217492089e-6
436.8317084169661 	 -8.884834080602966e-7
444.53019365687624 	 -7.838335996035325e-7
452.36435282761 	 -7.043779575358582e-7
460.3365769729802 	 -6.152473133617314e-7
468.4492992752599 	 -5.498314678438487e-7
476.7049957978088 	 -4.740958996543845e-7
485.10618624078336 	 -4.326591794021462e-7
493.65543471017156 	 -3.5337610747794074e-7
502.3553505003736 	 -3.366113885341518e-7
511.2085888905816 	 -2.690681722934492e-7
520.2178519551875 	 -2.474816149466692e-7
529.3858893884775 	 -2.094194887326022e-7
538.7154993438611 	 -1.7301452745959298e-7
548.2095292878844 	 -1.611546304180666e-7
557.8708768693028 	 -1.261428729792416e-7
567.7024908034608 	 -1.1081223539024468e-7
577.707371772264 	 -9.455365749388497e-8
587.8885733400108 	 -7.724720196297617e-8
598.2492028853594 	 -6.68168711750888e-8
608.7924225497273 	 -5.8486232080200765e-8
619.5214502023969 	 -5.026872558867844e-8
630.4395604226339 	 -4.272196111641635e-8
641.5500854991163 	 -4.4952443354608196e-8
652.8564164469689 	 -3.171030083870628e-8
664.3620040427313 	 -4.2351024871994334e-8
676.0703598775564 	 -2.668696653990079e-8
687.985057428976 	 -3.8012798147544715e-8
700.1097331515554 	 -2.9683554728332632e-8
712.4480875867604 	 -3.354216238340619e-8
725.0038864923972 	 -3.236892041055305e-8
737.7809619919432 	 -3.421473703070839e-8
750.7832137441454 	 -3.437429809060822e-8
764.014610133221 	 -3.2418976500640166e-8
777.479189480039 	 -2.6567393479096607e-8
791.1810612746491 	 -2.5362991298878074e-8
805.1244074305225 	 -2.1121865141549888e-8
819.3134835609102 	 -1.6924977393101926e-8
833.7526202776816 	 -1.511489239480019e-8
848.4462245130624 	 -9.487320034163374e-9
863.3987808646654 	 -1.0235055115178228e-8
878.6148529642173 	 -6.5774297924570405e-9
894.0990848704206 	 -6.5050424341597416e-9
909.8562024863477 	 -4.742001750281663e-9
925.8910150018253 	 -4.194853205777397e-9
942.2084163612376 	 -3.2812209710548054e-9
958.8133867571879 	 -3.0470461006565867e-9
975.7109941504982 	 -2.597492640671589e-9
992.9063958169821 	 -2.8568425673750766e-9
1010.4048399214864 	 -2.535683500881871e-9
1028.2116671196736 	 -2.9387889427974907e-9
1046.3323121880223 	 -3.051701050008786e-9
1064.77230568257 	 -3.0975117628305736e-9
1083.5372756268719 	 -3.6186609730868436e-9
1102.6329492297234 	 -3.4486184679829214e-9
1122.0651546331405 	 -4.046988841632777e-9
1141.8398226911547 	 -4.187248987987447e-9
1161.9629887799572 	 -4.548611147111038e-9
1182.4407946399335 	 -4.962635904364137e-9
1203.2794902501767 	 -5.2465310765360525e-9
1224.4854357360205 	 -5.529196538184606e-9
1246.0651033101992 	 -5.936085775344234e-9
1268.0250792482202 	 -5.909180653971182e-9
1290.3720658985355 	 -6.362589315263386e-9
1313.1128837281576 	 -6.238969595682611e-9
1336.254473404309 	 -6.684950031801464e-9
1359.8038979127691 	 -6.6356951274542216e-9
1383.768344713554 	 -6.9243296544360725e-9
1408.1551279345736 	 -6.99415045380487e-9
1432.9716906039691 	 -7.144797545619612e-9
1458.2256069217708 	 -7.2491585189687265e-9
1483.9245845716043 	 -7.249447782204282e-9
1510.0764670731387 	 -7.278773858099289e-9
1536.6892361759749 	 -7.274399852075254e-9
1563.7710142957494 	 -7.2419073931213975e-9
1591.3300669931418 	 -7.247050715330203e-9
1619.3748054966 	 -7.165286568791761e-9
1647.9137892694969 	 -7.146432279931679e-9
1676.9557286225488 	 -7.046517719885411e-9
1706.5094873722715 	 -6.986809811209632e-9
1736.5840855462714 	 -6.9048418335676515e-9
1767.1887021362386 	 -6.826906114412678e-9
1798.3326778994324 	 -6.780768428137821e-9
1830.025518209555 	 -6.656107192791771e-9
1862.2768959578668 	 -6.560111609142192e-9
1895.0966545054139 	 -6.417673126386915e-9
1928.494810687309 	 -6.308650758800243e-9
1962.4815578699313 	 -6.174889789430543e-9
1997.0672690620238 	 -6.023642407528783e-9
2032.2625000806186 	 -5.911266986321446e-9
2068.077992772737 	 -5.755128005976025e-9
2104.524678293899 	 -5.6379451994503e-9
2141.6136804443754 	 -5.528969228401413e-9
2179.3563190642653 	 -5.390766602059799e-9
2217.7641134883993 	 -5.220711543644253e-9
2256.8487860621126 	 -5.1127672493127166e-9
2296.6222657190083 	 -4.976436139483582e-9
2337.0966916217417 	 -4.894810689127778e-9
2378.2844168669976 	 -4.751300437013611e-9
2420.198012255736 	 -4.649151072727687e-9
2462.8502701298967 	 -4.5397956408125155e-9
2506.2542082767286 	 -4.423780598065656e-9
2550.4230739018953 	 -4.302429164468694e-9
2595.370347672644 	 -4.17662563221913e-9
2641.109747832185 	 -4.050102524619178e-9
2687.655234386611 	 -3.9491733457557215e-9
2735.0210133656037 	 -3.87930243650228e-9
2783.2215411581997 	 -3.7393181556478595e-9
2832.2715289250114 	 -3.5926834163023885e-9
2882.1859470881627 	 -3.450317616172065e-9
2932.9800299003823 	 -3.349376719097734e-9
2984.6692800946194 	 -3.3176566996180197e-9
3037.269473615574 	 -3.251204211509052e-9
3090.796664434656 	 -3.1113245426772643e-9
3145.267189449756 	 -2.9997143386265634e-9
3200.6976734713967 	 -2.938829511587243e-9
3257.10503429676 	 -2.922617673739036e-9
3314.506487873102 	 -2.7373945017568824e-9
3372.919553552214 	 -2.5737101145171035e-9
3432.362059437434 	 -2.4061855787129414e-9
3492.8521478249413 	 -2.6561363090011854e-9
3554.408280740901 	 -2.5517433347987993e-9
3617.049245576217 	 -2.359455992411529e-9
3680.7941608205992 	 -2.196753385417352e-9
3745.662481897642 	 -2.074017212964093e-9
3811.6740071027934 	 -1.9895359015204015e-9
3878.848883645918 	 -2.0784962206177702e-9
3947.2076138003845 	 -2.0884521664372344e-9
4016.7710611605276 	 -1.8510334778001917e-9
4087.560457009342 	 -1.6460520654435631e-9
4159.5974067984625 	 -1.7182808822876641e-9
4232.903896742278 	 -1.736766549463502e-9
4307.502300528305 	 -1.4287838518243556e-9
4383.41538614581 	 -1.4382593044780148e-9
4460.666322834745 	 -1.3858359701533856e-9
4539.278688157207 	 -1.2657730446532404e-9
4619.276475193451 	 -1.1581208410677807e-9
4700.684099864773 	 -1.1372617502928263e-9
4783.526408385447 	 -1.054536052617785e-9
4867.828684845938 	 -9.003786887405067e-10
4953.616658929837 	 -8.105599348935784e-10
5040.9165137667105 	 -7.260899265179884e-10
5129.7548939234275 	 -5.966100934522869e-10
5220.1589135362465 	 -4.683513181519208e-10
5312.156164586265 	 -3.8593429228056467e-10
5405.774725320715 	 -2.8776339967162615e-10
5501.043168822617 	 -1.8103786339509244e-10
5597.990571731539 	 -1.1567976240596002e-10
5696.646523117965 	 -6.665127802931061e-11
5797.0411335141225 	 -3.1759901962323297e-11
5899.205044103951 	 -1.1393467598816425e-11
6003.169436074985 	 -1.5262081080159078e-12
6108.966040135128 	 0.0
