###############
#    GaPSE    #
############### 
#
# This is the sum of all the GR effects TPCFs:
# LD (16), GNC (25), GNCxLD (20), LDxGNC (20)
#
# The Cosmology considered had the following paremeters:
# 
# - Matter Power Spectrum input file: "../test/datatest/file_pk.txt"
# - Background data input file: "../test/datatest/WideA_ZA_background.dat"
# - F window function input file: "../data/F_REFERENCE_pi2.txt"
# - Integrated F window function input file: "../data/IntF_pi2_z115.txt"
#
# - Basic CosmoParams considered: 
#	 z_min = 1.0 	 z_max = 1.5
#	 θ_max = 1.5707963267948966 [rad] 	 h_0 = 0.7
#	 Ω_b = 0.0489 	 Ω_cdm = 0.25102 	 Ω_M0 = 0.29992
#	 b = 1.0 	 f_evo = 0.0 	 s_b = 0.0
#
# - CosmoParams about the Input Power Spectrum: 
#	 fit_left_min = 1.0e-6 	 fit_right_min = 10.0 	 
#	 fit_left_max = 3.0e-6 	 fit_right_max = 20.0 	 
#
# - CosmoParams about the Input Power Spectrum Tools: 
#	 k_max = 10.0 	 fit_max = 0.5 	 N = 1024 	 
#	 con = true 	 k_min = 1.0e-8 	 fit_min = 0.05 	 
#
# - CosmoParams about the Integrated Window Function F: 
#	 ss_step = 50 	 N = 1000 	 rtol = 0.05 	 
#	 llim = 0.0 	 atol = 0.0 	 rlim = Inf 	 
#	 ss_stop = 0.0 	 trap = true 	 ss_start = 0.0 	 
#
# - Computed quantities: 
# 	 effective redshift z_eff = 1.2613556177172356 
# 	 comoving s_min = 2312.577431755554 Mpc/h_0
# 	 comoving s_max = 3054.4830200675647 Mpc/h_0
# 	 comoving s_eff = 2725.87720083235 Mpc/h_0
# 	 Volume of the survey V_survey = 3.378305693005294e10 Mpc^3/h_0^3
# 	 σ_0 = 15.593462966741178
# 	 σ_1 = 15.074895881392285
# 	 σ_2 = 100.85852368830226
# 	 σ_3 = 3735.1226181519773
# 	 (where σ_i = \int_{k_{min}}^{k_{max}}\frac{dq}{2 π^2} q^{2-i} P(q))
# 
# s [Mpc/h_0] 	 xi_ALLSUMMED
1.0 	 2.709764893781407
1.0233717986325197 	 2.662268442330163
1.0472898382363585 	 2.6147002656577722
1.071766885445503 	 2.5674818681641445
1.096816005273138 	 2.5210817749891574
1.1224505680853065 	 2.4750116186814455
1.1486842567375537 	 2.4292345946088694
1.1755310738783695 	 2.3841507322578592
1.2030053494233244 	 2.3391701193643497
1.2311217482038903 	 2.294966612555334
1.2598952777950274 	 2.2509921759799285
1.2893412965257152 	 2.2075547523961556
1.3194755216767062 	 2.1646245256272483
1.350314037869873 	 2.1220980897896853
1.3818733056536323 	 2.0800074978506484
1.4141701702890235 	 2.0384407592668685
1.4472218707411348 	 1.9972313942095359
1.4810460488806751 	 1.9565582383221474
1.5156607589006033 	 1.9163063781139058
1.5510844769528402 	 1.8764781226355847
1.587336111010209 	 1.8371518659446064
1.6244350109588668 	 1.7982784253655282
1.6624009789266123 	 1.7598539569718221
1.701254279852589 	 1.721895591185176
1.7410156523040161 	 1.6844092858220838
1.7817063195457306 	 1.6473991783765622
1.823348000868441 	 1.6108658955987334
1.8659629231817458 	 1.5747678491187111
1.9095738328780973 	 1.5391802951693605
1.9542040079740532 	 1.504088232166609
1.9998772705352859 	 1.4694476025242085
2.04661799939199 	 1.4353097766261615
2.0944511431514696 	 1.4016239688972965
2.143402233514857 	 1.3684714174827521
2.193497398905059 	 1.3357847012575716
2.2447633784132237 	 1.3036132724563507
2.2972275360711523 	 1.2719420114437276
2.3509178754572866 	 1.240746119850356
2.405863054644066 	 1.210116358021651
2.4620924014946257 	 1.1799013224959873
2.519635929317015 	 1.1502646161694932
2.578524352884274 	 1.1211202563343141
2.6387891048289336 	 1.0924846169978788
2.7004623524206823 	 1.0643667908984797
2.763577014736159 	 1.0367704717216124
2.8281667802300325 	 1.0096949742568473
2.894266124716751 	 0.9831392384833199
2.961910329772554 	 0.9571056852541029
3.0311355015675785 	 0.9315959635442068
3.1019785901380974 	 0.9066020733893208
3.1744774091091927 	 0.8821397438843201
3.248670655878376 	 0.858185113425507
3.3245979322709407 	 0.8348100473336335
3.4022997656780687 	 0.8118486173054571
3.4818176306889654 	 0.789450271897669
3.563193971228585 	 0.7675654941447593
3.646472223212748 	 0.7461877420767803
3.731696837732753 	 0.72531059273754
3.8189133047818533 	 0.7049321059476079
3.908168177536266 	 0.6850434787424375
3.9995090972036653 	 0.6656394134341278
4.09298481845244 	 0.6467110366160284
4.188645235435271 	 0.6282504265213594
4.286541408420927 	 0.6102486880019405
4.386725591048498 	 0.5926956929414452
4.489251258218605 	 0.5755812550427762
4.594173134636477 	 0.5588939964011297
4.701547224022132 	 0.5426223177568522
4.811430839003259 	 0.5267547639680542
4.923882631706739 	 0.5112779162077671
5.0389626250651505 	 0.49617970427790115
5.156732244854966 	 0.48144729556245414
5.277254352483538 	 0.4670678298482134
5.400593278542371 	 0.4530286889682623
5.526814857144603 	 0.4393173588482079
5.655986461065006 	 0.42592210146491716
5.788177037701276 	 0.4128286109965642
5.923457145875805 	 0.40003478501824324
6.061898993497573 	 0.3875222341337471
6.203576476104273 	 0.37528195431098665
6.348565216305219 	 0.3633173375269071
