###############
#    GaPSE    #
############### 
#
# This is an integration map of the function \mathcal{F}(s, \mu), defined as:
# \mathcal{F}(s, \mu) = \int_0^\infty dp p^2 \phi(p) \phi(\sqrt{p^2 + s^2 + 2 p s \mu}) F(s/p, \mu)
# where F(x, \mu) is stored in a WindowF struct (for its analytical definition, check the code.
#
#
# s [h_0^{-1} Mpc] 	 mu 	 IF
43.537470956906645	 0.9 	 1.8999961274293032e9
43.537470956906645	 0.91 	 1.901843160846605e9
43.537470956906645	 0.92 	 1.9011229221662004e9
43.537470956906645	 0.93 	 1.9030615644869008e9
43.537470956906645	 0.94 	 1.9045763126921217e9
43.537470956906645	 0.95 	 1.8864256213756723e9
43.537470956906645	 0.96 	 1.8866145252115445e9
43.537470956906645	 0.97 	 1.8870358509138937e9
43.537470956906645	 0.98 	 1.902072870434025e9
43.537470956906645	 0.99 	 1.87757159754607e9
43.537470956906645	 1.0 	 0.0
65.30620643535997	 -1.0 	 0.0
65.30620643535997	 -0.99 	 2.2955634274389167e9
65.30620643535997	 -0.98 	 2.299236140484835e9
65.30620643535997	 -0.97 	 2.284948645492641e9
65.30620643535997	 -0.96 	 2.278903625035181e9
65.30620643535997	 -0.95 	 2.2799332611855173e9
65.30620643535997	 -0.94 	 2.2779976850361023e9
65.30620643535997	 -0.93 	 2.277953050762831e9
65.30620643535997	 -0.92 	 2.269867315859712e9
65.30620643535997	 -0.91 	 2.2735965031082177e9
65.30620643535997	 -0.9 	 2.275827476083193e9
65.30620643535997	 -0.8 	 2.280894385858945e9
65.30620643535997	 -0.7 	 2.266701628971293e9
65.30620643535997	 -0.6 	 2.2598653569956713e9
65.30620643535997	 -0.5 	 2.2698219754026694e9
65.30620643535997	 -0.4 	 2.267951070490823e9
65.30620643535997	 -0.3 	 2.2746322443046966e9
65.30620643535997	 -0.2 	 2.2782346798305726e9
65.30620643535997	 -0.1 	 2.2792279733725276e9
65.30620643535997	 0.0 	 2.2356134397716994e9
65.30620643535997	 0.1 	 2.1787247358805013e9
65.30620643535997	 0.2 	 2.1000739929742095e9
65.30620643535997	 0.3 	 2.0263917898352816e9
65.30620643535997	 0.4 	 1.9480465373500204e9
65.30620643535997	 0.5 	 1.9015106639272594e9
65.30620643535997	 0.6 	 1.8329330947075448e9
65.30620643535997	 0.7 	 1.7895732772534761e9
65.30620643535997	 0.8 	 1.7363975802230616e9
65.30620643535997	 0.9 	 1.6876431445457761e9
65.30620643535997	 0.91 	 1.6910265098739908e9
65.30620643535997	 0.92 	 1.673756657310538e9
65.30620643535997	 0.93 	 1.673960564596787e9
65.30620643535997	 0.94 	 1.6599134022106442e9
65.30620643535997	 0.95 	 1.6608706926908028e9
65.30620643535997	 0.96 	 1.6627230874704401e9
65.30620643535997	 0.97 	 1.647174486292559e9
65.30620643535997	 0.98 	 1.6612665649325688e9
65.30620643535997	 0.99 	 1.6578768253146598e9
65.30620643535997	 1.0 	 0.0
87.07494191381329	 -1.0 	 0.0
87.07494191381329	 -0.99 	 2.245463447256359e9
87.07494191381329	 -0.98 	 2.2496405126706114e9
87.07494191381329	 -0.97 	 2.233162057534755e9
87.07494191381329	 -0.96 	 2.229393043723295e9
87.07494191381329	 -0.95 	 2.22590689612527e9
87.07494191381329	 -0.94 	 2.2257286080542665e9
87.07494191381329	 -0.93 	 2.2248427500565443e9
87.07494191381329	 -0.92 	 2.216715107306828e9
87.07494191381329	 -0.91 	 2.2204131307370467e9
87.07494191381329	 -0.9 	 2.220726809588226e9
87.07494191381329	 -0.8 	 2.2290530952755632e9
87.07494191381329	 -0.7 	 2.219259219624926e9
87.07494191381329	 -0.6 	 2.214174896369017e9
87.07494191381329	 -0.5 	 2.2256491378947406e9
87.07494191381329	 -0.4 	 2.2267775188582654e9
87.07494191381329	 -0.3 	 2.2360884731093636e9
87.07494191381329	 -0.2 	 2.2364123526201835e9
87.07494191381329	 -0.1 	 2.2383385957129083e9
87.07494191381329	 0.0 	 2.1756650062727623e9
87.07494191381329	 0.1 	 2.0814591639812765e9
87.07494191381329	 0.2 	 1.9877472961995928e9
87.07494191381329	 0.3 	 1.8996117950414662e9
87.07494191381329	 0.4 	 1.8089361250732825e9
87.07494191381329	 0.5 	 1.7316354176552413e9
87.07494191381329	 0.6 	 1.6685496601903193e9
87.07494191381329	 0.7 	 1.5977552288350813e9
87.07494191381329	 0.8 	 1.551453293966162e9
87.07494191381329	 0.9 	 1.477310728242439e9
87.07494191381329	 0.91 	 1.4810105410677092e9
87.07494191381329	 0.92 	 1.4657211847856202e9
87.07494191381329	 0.93 	 1.4654656681675851e9
87.07494191381329	 0.94 	 1.454388108534633e9
87.07494191381329	 0.95 	 1.454387568603936e9
87.07494191381329	 0.96 	 1.4575365414608777e9
87.07494191381329	 0.97 	 1.4448206402425127e9
87.07494191381329	 0.98 	 1.457771986402027e9
87.07494191381329	 0.99 	 1.4403382665267193e9
87.07494191381329	 1.0 	 0.0
108.84367739226661	 -1.0 	 0.0
108.84367739226661	 -0.99 	 2.190408348890235e9
108.84367739226661	 -0.98 	 2.1916988771061363e9
108.84367739226661	 -0.97 	 2.1736221317014008e9
108.84367739226661	 -0.96 	 2.1686442598304963e9
108.84367739226661	 -0.95 	 2.1675173787651916e9
108.84367739226661	 -0.94 	 2.166488492554819e9
108.84367739226661	 -0.93 	 2.164377043504027e9
108.84367739226661	 -0.92 	 2.15821159575959e9
108.84367739226661	 -0.91 	 2.161527591259721e9
108.84367739226661	 -0.9 	 2.1654154990992336e9
108.84367739226661	 -0.8 	 2.1751499653045897e9
108.84367739226661	 -0.7 	 2.1707871513892303e9
108.84367739226661	 -0.6 	 2.1708310511676908e9
108.84367739226661	 -0.5 	 2.183290831592844e9
108.84367739226661	 -0.4 	 2.188625893093672e9
108.84367739226661	 -0.3 	 2.193368205649904e9
