###############
#    GaPSE    #
############### 
#
# This is an integration map on μ and x of the window function F(x, μ)
# It was set trapz = true, so the computation was performed with trapz()
# For its analytical definition, check the code.
#
# Parameters used in this integration map:
# computational time (in s) : 54.450
# kwards passed: 
# 		θ_max = 1.5707963267948966
# 		N = 500
# 		en = 1.0
# 		tolerance = 1.0e-8
# 		pr = true
#
# x 	 mu 	 F
0.0	 -1.0 	 0.0
0.0	 -0.99 	 39.264850810377816
0.0	 -0.98 	 39.45224010218338
0.0	 -0.97 	 39.3297420026995
0.0	 -0.96 	 39.25488119205378
0.0	 -0.95 	 39.30201248400565
0.0	 -0.94 	 39.353884708131446
0.0	 -0.93 	 39.35653685903042
0.0	 -0.92 	 39.29103114441198
0.0	 -0.91 	 39.334211860440334
0.0	 -0.9 	 39.37225186747433
0.0	 -0.8 	 39.59320564185928
0.0	 -0.7 	 39.39545962149638
0.0	 -0.6 	 39.32994746790987
0.0	 -0.5 	 39.39837524149661
0.0	 -0.4 	 39.33372865556575
0.0	 -0.3 	 39.39444974948715
0.0	 -0.2 	 39.38593058748011
0.0	 -0.1 	 39.39848717829513
0.0	 0.0 	 39.343418235192466
0.0	 0.1 	 39.39848717829399
0.0	 0.2 	 39.3859305874809
0.0	 0.3 	 39.394449749486036
0.0	 0.4 	 39.33372865556558
0.0	 0.5 	 39.39837524149709
0.0	 0.6 	 39.329947467909776
0.0	 0.7 	 39.39545962148983
0.0	 0.8 	 39.593205641778034
0.0	 0.9 	 39.372251867473004
0.0	 0.91 	 39.334211860438906
0.0	 0.92 	 39.29103114441366
0.0	 0.93 	 39.35653685902765
0.0	 0.94 	 39.353884708131226
0.0	 0.95 	 39.302012484006866
0.0	 0.96 	 39.25488119205326
0.0	 0.97 	 39.32974200270079
0.0	 0.98 	 39.45224010218255
0.0	 0.99 	 39.2648508103761
0.0	 1.0 	 0.0
0.05	 -1.0 	 0.0
0.05	 -0.99 	 39.234258633887
0.05	 -0.98 	 39.390909258109346
0.05	 -0.97 	 39.219115790751765
0.05	 -0.96 	 39.13650382102106
0.05	 -0.95 	 39.163377113184765
0.05	 -0.94 	 39.192639877573804
0.05	 -0.93 	 39.17349602154677
0.05	 -0.92 	 39.108336442177524
0.05	 -0.91 	 39.14002618902972
0.05	 -0.9 	 39.14435007407183
0.05	 -0.8 	 39.266431742348246
0.05	 -0.7 	 38.99779106181691
0.05	 -0.6 	 38.89552908047087
0.05	 -0.5 	 38.90857991891795
0.05	 -0.4 	 38.81930561369385
0.05	 -0.3 	 38.843901430541045
0.05	 -0.2 	 38.822730149917916
0.05	 -0.1 	 38.84184337978888
0.05	 0.0 	 38.78396820002921
0.05	 0.1 	 38.84576737631068
0.05	 0.2 	 38.81797203692491
0.05	 0.3 	 38.8818848955713
0.05	 0.4 	 38.831464044235226
0.05	 0.5 	 38.92057710137578
0.05	 0.6 	 38.91678228331342
0.05	 0.7 	 39.01122390453245
0.05	 0.8 	 39.28203359018948
0.05	 0.9 	 39.16720983719475
0.05	 0.91 	 39.15667516866594
0.05	 0.92 	 39.129685703729606
0.05	 0.93 	 39.18510936289505
0.05	 0.94 	 39.20159062771267
0.05	 0.95 	 39.17788814583507
0.05	 0.96 	 39.149202306306776
0.05	 0.97 	 39.21520856122506
0.05	 0.98 	 39.40688912598914
0.05	 0.99 	 39.24379720879887
0.05	 1.0 	 0.0
0.1	 -1.0 	 0.0
0.1	 -0.99 	 39.148262904889286
0.1	 -0.98 	 39.259808082016185
0.1	 -0.97 	 39.02879567042213
0.1	 -0.96 	 38.93999000022178
0.1	 -0.95 	 38.942782142912684
0.1	 -0.94 	 38.943907796522126
0.1	 -0.93 	 38.91264102472276
0.1	 -0.92 	 38.84432330708777
0.1	 -0.91 	 38.85857398951292
0.1	 -0.9 	 38.83927689421968
0.1	 -0.8 	 38.84989589677351
0.1	 -0.7 	 38.505615516769744
0.1	 -0.6 	 38.30556786594732
0.1	 -0.5 	 38.33922705832083
0.1	 -0.4 	 38.224165258279406
0.1	 -0.3 	 38.20953162500928
0.1	 -0.2 	 38.19594589742969
0.1	 -0.1 	 38.20321924626322
0.1	 0.0 	 38.16372061574481
0.1	 0.1 	 38.235193056945974
0.1	 0.2 	 38.237932838332725
0.1	 0.3 	 38.31698397017676
0.1	 0.4 	 38.27417901935606
0.1	 0.5 	 38.37992237480324
0.1	 0.6 	 38.470110360628716
0.1	 0.7 	 38.59362587571825
0.1	 0.8 	 38.91908593087166
0.1	 0.9 	 38.91574386741782
0.1	 0.91 	 38.94118589757265
0.1	 0.92 	 38.91981533809871
0.1	 0.93 	 38.97548701103746
0.1	 0.94 	 38.9898949784432
0.1	 0.95 	 39.003728298958855
0.1	 0.96 	 38.996000449683876
0.1	 0.97 	 38.984116753334064
0.1	 0.98 	 39.30314073747523
0.1	 0.99 	 39.17718929356653
0.1	 1.0 	 0.0
0.15	 -1.0 	 0.0
0.15	 -0.99 	 39.036157309785864
0.15	 -0.98 	 39.11058447430865
0.15	 -0.97 	 38.82385224578657
0.15	 -0.96 	 38.72496253871135
0.15	 -0.95 	 38.69990133850214
0.15	 -0.94 	 38.670348828104245
0.15	 -0.93 	 38.6258139727118
0.15	 -0.92 	 38.503518428770235
0.15	 -0.91 	 38.527734627158026
0.15	 -0.9 	 38.51040235027611
0.15	 -0.8 	 38.40696897350563
0.15	 -0.7 	 37.99231085396679
0.15	 -0.6 	 37.706277230468565
0.15	 -0.5 	 37.74702165602084
0.15	 -0.4 	 37.592346212193604
0.15	 -0.3 	 37.57574453519357
0.15	 -0.2 	 37.56598320057973
0.15	 -0.1 	 37.575448817523814
0.15	 0.0 	 37.54829718002839
0.15	 0.1 	 37.627866003445476
