###############
#    GaPSE    #
############### 
#
# This is an integration map of the Q_{l_1} multipoles, defined as:
#      Q_{l_1}(s_1, s \mu) = \int_{-1}^{+1} \mathrm{d}\mu \mathcal{L}_{l_1}(\mu) \mathcal{F}(s, \mu)
#      \mathcal{F}(s, \mu) = \int_0^{\infty} \mathrm{d}s_1 s_1^2 \phi(s_1) \phi(\sqrt(s_1^2 + s^2 + 2 s_1 s \mu)) F(s/s_1, \mu)
# where \mathcal{L}_{l_1}(\mu) is tre Legendre polynomial if order l1 and
# F(x, \mu) is the window function considered (for its analytical definition, check the code).
#
#
# Time needed for this computation [in s]: 91.69687700271606
# The keyword arguments were:
# 		alg = lobatto
# 		N_lob = 100
# 		N_trap = 200
# 		atol_quad = 0.0
# 		rtol_quad = 0.01
# 		enhancer = 1.0e6
#
# s [h_0^{-1} Mpc] 	 Q_{l_1=0} 	 Q_{l_1=1} 	 Q_{l_1=2} 	 Q_{l_1=3} 	 Q_{l_1=4} 	 
1.0 	 4.1857800000750543e11 	 -4.377435879373042e7 	 -5.084259164821501e8 	 1.2380785453994218e6 	 -3.641597411371149e8 	 
7.419834175371728 	 4.166562850726203e11 	 -3.247984840479389e8 	 -9.250424999111255e8 	 9.18633688218125e6 	 -2.832860726414472e8 	 
13.839668350743455 	 4.147345701377353e11 	 -6.058226093022476e8 	 -1.341659083340076e9 	 1.713459521896736e7 	 -2.0241240414576688e8 	 
20.259502526115185 	 4.1281285520285016e11 	 -8.868467345564462e8 	 -1.758275666769036e9 	 2.5082853555752564e7 	 -1.2153873565009998e8 	 
26.67933670148691 	 4.108911402679652e11 	 -1.1678708598107204e9 	 -2.174892250198012e9 	 3.3031111892537374e7 	 -4.0665067154432155e7 	 
33.099170876858636 	 4.089694253330802e11 	 -1.4488949850649204e9 	 -2.591508833626971e9 	 4.09793702293172e7 	 4.02086013412381e7 	 
39.51900505223037 	 4.070477103981952e11 	 -1.729919110319166e9 	 -3.008125417055941e9 	 4.8927628566106215e7 	 1.2108226983691044e8 	 
45.938839227602095 	 4.0512599546331006e11 	 -2.0109432355734265e9 	 -3.4247420004849086e9 	 5.687588690289022e7 	 2.0195593833257964e8 	 
52.35867340297382 	 4.03204280528425e11 	 -2.2919673608276896e9 	 -3.8413585839138536e9 	 6.482414523968e7 	 2.828296068282521e8 	 
58.77850757834555 	 4.0128256559354e11 	 -2.5729914860819287e9 	 -4.257975167342839e9 	 7.277240357646142e7 	 3.637032753239279e8 	 
65.19834175371727 	 3.9936085065865497e11 	 -2.8540156113361483e9 	 -4.674591750771803e9 	 8.072066191323875e7 	 4.4457694381959414e8 	 
71.618175929089 	 3.974391357237699e11 	 -3.1350397365904465e9 	 -5.09120833420076e9 	 8.86689202500365e7 	 5.2545061231526786e8 	 
78.03801010446074 	 3.955174207888849e11 	 -3.41606386184464e9 	 -5.507824917629734e9 	 9.661717858681276e7 	 6.063242808109374e8 	 
84.45784427983246 	 3.935957058539998e11 	 -3.6970879870988884e9 	 -5.924441501058695e9 	 1.045654369236044e8 	 6.871979493066083e8 	 
90.87767845520419 	 3.9167399091911475e11 	 -3.978112112353123e9 	 -6.341058084487654e9 	 1.1251369526039204e8 	 7.680716178022813e8 	 
97.29751263057591 	 3.897522759842296e11 	 -4.2591362376074057e9 	 -6.757674667916617e9 	 1.2046195359717153e8 	 8.48945286297954e8 	 
103.71734680594764 	 3.877555318494399e11 	 -4.539548521123312e9 	 -7.177609956322795e9 	 1.539798461819625e8 	 9.298008348177401e8 	 
110.13718098131937 	 3.857042419658496e11 	 -4.819515999605832e9 	 -7.599957922036712e9 	 2.060866994430889e8 	 1.0106432102308716e9 	 
116.5570151566911 	 3.836529520822593e11 	 -5.099483478088379e9 	 -8.022305887750646e9 	 2.5819355270421305e8 	 1.0914855856439972e9 	 
122.97684933206283 	 3.8160166219866895e11 	 -5.379450956570884e9 	 -8.444653853464556e9 	 3.103004059653355e8 	 1.172327961057134e9 	 
129.39668350743455 	 3.795503723150787e11 	 -5.659418435053428e9 	 -8.867001819178482e9 	 3.6240725922645915e8 	 1.2531703364702654e9 	 
135.81651768280628 	 3.7749908243148846e11 	 -5.939385913535982e9 	 -9.289349784892408e9 	 4.14514112487585e8 	 1.3340127118833985e9 	 
142.236351858178 	 3.75447792547898e11 	 -6.219353392018522e9 	 -9.71169775060633e9 	 4.666209657487031e8 	 1.4148550872965305e9 	 
148.65618603354974 	 3.733965026643078e11 	 -6.499320870501048e9 	 -1.0134045716320232e10 	 5.1872781900983214e8 	 1.4956974627096622e9 	 
155.07602020892148 	 3.713452127807176e11 	 -6.77928834898356e9 	 -1.0556393682034172e10 	 5.70834672270951e8 	 1.576539838122792e9 	 
161.49585438429318 	 3.6929392289712726e11 	 -7.05925582746613e9 	 -1.0978741647748095e10 	 6.229415255320673e8 	 1.657382213535924e9 	 
167.91568855966491 	 3.672426330135369e11 	 -7.33922330594864e9 	 -1.1401089613462011e10 	 6.750483787931885e8 	 1.7382245889490564e9 	 
174.33552273503665 	 3.651913431299466e11 	 -7.619190784431204e9 	 -1.1823437579175928e10 	 7.271552320543175e8 	 1.81906696436219e9 	 
180.75535691040838 	 3.6314005324635626e11 	 -7.899158262913736e9 	 -1.2245785544889849e10 	 7.792620853154508e8 	 1.899909339775319e9 	 
187.1751910857801 	 3.6108876336276605e11 	 -8.179125741396278e9 	 -1.266813351060379e10 	 8.313689385765712e8 	 1.9807517151884503e9 	 
