###############
#    GaPSE    #
############### 
#
# This is an integration map of the function \mathcal{F}(s, \mu), defined as:
# \mathcal{F}(s, \mu) = \int_0^\infty dp p^2 \phi(p) \phi(\sqrt{p^2 + s^2 + 2 p s \mu}) F(s/p, \mu)
# where F(x, \mu) is stored in a WindowF struct (for its analytical definition, check the code.
#
#
# s [h_0^{-1} Mpc] 	 mu 	 IF
0.0	 0.9473684210526315 	 2.4146946140544e9
0.0	 0.9526315789473684 	 2.41534503837296e9
0.0	 0.9578947368421052 	 2.4124040758052177e9
0.0	 0.9631578947368421 	 2.423236234532575e9
0.0	 0.968421052631579 	 2.409587214848281e9
0.0	 0.9736842105263158 	 2.427051895315727e9
0.0	 0.9789473684210527 	 2.408297532723169e9
0.0	 0.9842105263157894 	 2.4229804466984277e9
0.0	 0.9894736842105263 	 2.4089517925987444e9
0.0	 0.9947368421052631 	 2.412855385584493e9
0.0	 1.0 	 0.0
10.0	 -1.0 	 0.0
10.0	 -0.9947368421052631 	 2.4021958916614017e9
10.0	 -0.9894736842105263 	 2.4017948410443144e9
10.0	 -0.9842105263157894 	 2.4150856006013646e9
10.0	 -0.9789473684210527 	 2.3998611931181145e9
10.0	 -0.9736842105263158 	 2.418102022531569e9
10.0	 -0.968421052631579 	 2.3998942289597306e9
10.0	 -0.9631578947368421 	 2.4136579694530034e9
10.0	 -0.9578947368421052 	 2.402629022954487e9
10.0	 -0.9526315789473684 	 2.404997583377714e9
10.0	 -0.9473684210526315 	 2.402459582934988e9
10.0	 -0.9421052631578948 	 2.4065926791960616e9
10.0	 -0.9368421052631579 	 2.4054907494780016e9
10.0	 -0.9315789473684211 	 2.4083126679411864e9
10.0	 -0.9263157894736842 	 2.4196407869075165e9
10.0	 -0.9210526315789473 	 2.409141164298562e9
10.0	 -0.9157894736842105 	 2.402237074269418e9
10.0	 -0.9105263157894737 	 2.4021193006641264e9
10.0	 -0.9052631578947369 	 2.4003151624264717e9
10.0	 -0.9 	 2.402576132834927e9
10.0	 -0.8052631578947368 	 2.3980680578978558e9
10.0	 -0.7105263157894737 	 2.393108815531849e9
10.0	 -0.6157894736842106 	 2.3994456684632797e9
10.0	 -0.5210526315789473 	 2.39855370943929e9
10.0	 -0.4263157894736842 	 2.4002012854167047e9
10.0	 -0.33157894736842103 	 2.3991475760989037e9
10.0	 -0.23684210526315788 	 2.4043152483695593e9
10.0	 -0.14210526315789473 	 2.413613089956186e9
10.0	 -0.04736842105263158 	 2.3981769802471786e9
10.0	 0.04736842105263158 	 2.398295308410721e9
10.0	 0.14210526315789473 	 2.3697655463230057e9
10.0	 0.23684210526315788 	 2.361925874846729e9
10.0	 0.33157894736842103 	 2.354311196027177e9
10.0	 0.4263157894736842 	 2.3596478787278214e9
10.0	 0.5210526315789473 	 2.3148540768152256e9
10.0	 0.6157894736842106 	 2.3156423406827207e9
10.0	 0.7105263157894737 	 2.313039023477836e9
10.0	 0.8052631578947368 	 2.2749529087491302e9
10.0	 0.9 	 2.279225103027958e9
10.0	 0.9052631578947369 	 2.276995390652269e9
10.0	 0.9105263157894737 	 2.2785462996147466e9
10.0	 0.9157894736842105 	 2.278489815618872e9
10.0	 0.9210526315789473 	 2.2855271105528965e9
10.0	 0.9263157894736842 	 2.2954329314820585e9
10.0	 0.9315789473684211 	 2.2844157047702847e9
10.0	 0.9368421052631579 	 2.280946757380981e9
10.0	 0.9421052631578948 	 2.282706519587269e9
10.0	 0.9473684210526315 	 2.2808560325778894e9
10.0	 0.9526315789473684 	 2.2814006111387696e9
10.0	 0.9578947368421052 	 2.279032503214058e9
10.0	 0.9631578947368421 	 2.289662622092835e9
10.0	 0.968421052631579 	 2.276300707085715e9
10.0	 0.9736842105263158 	 2.2932473678888783e9
10.0	 0.9789473684210527 	 2.2764066394394245e9
10.0	 0.9842105263157894 	 2.290657545428818e9
10.0	 0.9894736842105263 	 2.2781792869052863e9
10.0	 0.9947368421052631 	 2.281353391705102e9
10.0	 1.0 	 0.0
20.0	 -1.0 	 0.0
20.0	 -0.9947368421052631 	 2.3936843117593327e9
20.0	 -0.9894736842105263 	 2.3900403335722284e9
20.0	 -0.9842105263157894 	 2.4024266857609363e9
20.0	 -0.9789473684210527 	 2.386712444191362e9
20.0	 -0.9736842105263158 	 2.4042381852977962e9
20.0	 -0.968421052631579 	 2.385554579121838e9
20.0	 -0.9631578947368421 	 2.399395985142795e9
20.0	 -0.9578947368421052 	 2.3881708648121886e9
20.0	 -0.9526315789473684 	 2.3900005667162414e9
20.0	 -0.9473684210526315 	 2.3856784918408875e9
20.0	 -0.9421052631578948 	 2.3907115340648293e9
20.0	 -0.9368421052631579 	 2.3888805779669266e9
20.0	 -0.9315789473684211 	 2.3922075423527756e9
20.0	 -0.9263157894736842 	 2.403154481830832e9
20.0	 -0.9210526315789473 	 2.3923363840134077e9
20.0	 -0.9157894736842105 	 2.3848344036169634e9
