###############
#    GaPSE    #
############### 
#
# This is an integration map of the function \mathcal{F}(s, \mu), defined as:
# \mathcal{F}(s, \mu) = \int_0^\infty dp p^2 \phi(p) \phi(\sqrt{p^2 + s^2 + 2 p s \mu}) F(s/p, \mu)
# where F(x, \mu) is stored in a WindowF struct (for its analytical definition, check the code.
#
#
# s [h_0^{-1} Mpc] 	 mu 	 IF
4700.0	 -0.98 	 5.071907244380368e9
4700.0	 -0.975 	 6.704651214269257e9
4700.0	 -0.97 	 8.409207386666964e9
4700.0	 -0.965 	 1.095540370748737e10
4700.0	 -0.96 	 1.2817557104781738e10
4700.0	 -0.955 	 1.5592094218350603e10
4700.0	 -0.95 	 1.805060637611867e10
4700.0	 -0.9 	 6.220517253979755e10
4700.0	 -0.85 	 7.29756676721641e10
4700.0	 -0.8 	 5.8366167334818245e10
4700.0	 -0.75 	 0.0
4700.0	 -0.7 	 0.0
4700.0	 -0.65 	 0.0
4700.0	 -0.6 	 0.0
4700.0	 -0.55 	 0.0
4700.0	 -0.5 	 0.0
4700.0	 -0.45 	 0.0
4700.0	 -0.4 	 0.0
4700.0	 -0.35 	 0.0
4700.0	 -0.3 	 0.0
4700.0	 -0.25 	 0.0
4700.0	 -0.2 	 0.0
4700.0	 -0.15 	 0.0
4700.0	 -0.1 	 0.0
4700.0	 -0.05 	 0.0
4700.0	 0.0 	 0.0
4700.0	 0.05 	 0.0
4700.0	 0.1 	 0.0
4700.0	 0.15 	 0.0
4700.0	 0.2 	 0.0
4700.0	 0.25 	 0.0
4700.0	 0.3 	 0.0
4700.0	 0.35 	 0.0
4700.0	 0.4 	 0.0
4700.0	 0.45 	 0.0
4700.0	 0.5 	 0.0
4700.0	 0.55 	 0.0
4700.0	 0.6 	 0.0
4700.0	 0.65 	 0.0
4700.0	 0.7 	 0.0
4700.0	 0.75 	 0.0
4700.0	 0.8 	 0.0
4700.0	 0.85 	 0.0
4700.0	 0.9 	 0.0
4700.0	 0.95 	 0.0
4700.0	 0.955 	 0.0
4700.0	 0.96 	 0.0
4700.0	 0.965 	 0.0
4700.0	 0.97 	 0.0
4700.0	 0.975 	 0.0
4700.0	 0.98 	 0.0
4700.0	 0.985 	 0.0
4700.0	 0.99 	 0.0
4700.0	 0.995 	 0.0
4700.0	 1.0 	 0.0
4800.0	 -1.0 	 0.0
4800.0	 -0.995 	 2.9804516480587816e9
4800.0	 -0.99 	 4.61690192594711e9
4800.0	 -0.985 	 6.833238372148601e9
4800.0	 -0.98 	 8.693502788814098e9
4800.0	 -0.975 	 1.0874362443906193e10
4800.0	 -0.97 	 1.3067940116284433e10
4800.0	 -0.965 	 1.626133271205549e10
4800.0	 -0.96 	 1.9031867554095764e10
4800.0	 -0.955 	 2.2392610852402267e10
4800.0	 -0.95 	 2.604221494331297e10
4800.0	 -0.9 	 6.101931412733624e10
4800.0	 -0.85 	 6.873754394764673e10
4800.0	 -0.8 	 3.141170730400161e10
4800.0	 -0.75 	 0.0
4800.0	 -0.7 	 0.0
4800.0	 -0.65 	 0.0
4800.0	 -0.6 	 0.0
4800.0	 -0.55 	 0.0
4800.0	 -0.5 	 0.0
4800.0	 -0.45 	 0.0
4800.0	 -0.4 	 0.0
4800.0	 -0.35 	 0.0
4800.0	 -0.3 	 0.0
4800.0	 -0.25 	 0.0
4800.0	 -0.2 	 0.0
4800.0	 -0.15 	 0.0
4800.0	 -0.1 	 0.0
4800.0	 -0.05 	 0.0
4800.0	 0.0 	 0.0
4800.0	 0.05 	 0.0
4800.0	 0.1 	 0.0
4800.0	 0.15 	 0.0
4800.0	 0.2 	 0.0
4800.0	 0.25 	 0.0
4800.0	 0.3 	 0.0
4800.0	 0.35 	 0.0
4800.0	 0.4 	 0.0
4800.0	 0.45 	 0.0
4800.0	 0.5 	 0.0
4800.0	 0.55 	 0.0
4800.0	 0.6 	 0.0
4800.0	 0.65 	 0.0
4800.0	 0.7 	 0.0
4800.0	 0.75 	 0.0
4800.0	 0.8 	 0.0
4800.0	 0.85 	 0.0
4800.0	 0.9 	 0.0
4800.0	 0.95 	 0.0
4800.0	 0.955 	 0.0
4800.0	 0.96 	 0.0
4800.0	 0.965 	 0.0
4800.0	 0.97 	 0.0
4800.0	 0.975 	 0.0
4800.0	 0.98 	 0.0
4800.0	 0.985 	 0.0
4800.0	 0.99 	 0.0
4800.0	 0.995 	 0.0
4800.0	 1.0 	 0.0
4900.0	 -1.0 	 0.0
4900.0	 -0.995 	 4.67035545689593e9
4900.0	 -0.99 	 7.27858648218639e9
4900.0	 -0.985 	 9.942710671178305e9
4900.0	 -0.98 	 1.230301821909549e10
4900.0	 -0.975 	 1.5441926429540926e10
4900.0	 -0.97 	 1.8647384593085354e10
4900.0	 -0.965 	 2.2045904429112457e10
4900.0	 -0.96 	 2.5303926174457436e10
4900.0	 -0.955 	 2.988982407823008e10
4900.0	 -0.95 	 3.422357680714201e10
4900.0	 -0.9 	 5.9910214777430145e10
4900.0	 -0.85 	 5.475093251071061e10
4900.0	 -0.8 	 0.0
4900.0	 -0.75 	 0.0
4900.0	 -0.7 	 0.0
4900.0	 -0.65 	 0.0
4900.0	 -0.6 	 0.0
4900.0	 -0.55 	 0.0
4900.0	 -0.5 	 0.0
4900.0	 -0.45 	 0.0
4900.0	 -0.4 	 0.0
4900.0	 -0.35 	 0.0
4900.0	 -0.3 	 0.0
4900.0	 -0.25 	 0.0
4900.0	 -0.2 	 0.0
4900.0	 -0.15 	 0.0
4900.0	 -0.1 	 0.0
4900.0	 -0.05 	 0.0
4900.0	 0.0 	 0.0
4900.0	 0.05 	 0.0
4900.0	 0.1 	 0.0
4900.0	 0.15 	 0.0
4900.0	 0.2 	 0.0
4900.0	 0.25 	 0.0
4900.0	 0.3 	 0.0
4900.0	 0.35 	 0.0
4900.0	 0.4 	 0.0
4900.0	 0.45 	 0.0
4900.0	 0.5 	 0.0
4900.0	 0.55 	 0.0
4900.0	 0.6 	 0.0
4900.0	 0.65 	 0.0
4900.0	 0.7 	 0.0
4900.0	 0.75 	 0.0
4900.0	 0.8 	 0.0
4900.0	 0.85 	 0.0
4900.0	 0.9 	 0.0
4900.0	 0.95 	 0.0
4900.0	 0.955 	 0.0
4900.0	 0.96 	 0.0
4900.0	 0.965 	 0.0
4900.0	 0.97 	 0.0
4900.0	 0.975 	 0.0
4900.0	 0.98 	 0.0
4900.0	 0.985 	 0.0
4900.0	 0.99 	 0.0
4900.0	 0.995 	 0.0
4900.0	 1.0 	 0.0
5000.0	 -1.0 	 0.0
5000.0	 -0.995 	 6.50642894954069e9
5000.0	 -0.99 	 9.92957053065166e9
5000.0	 -0.985 	 1.3658817623694912e10
5000.0	 -0.98 	 1.6615178274557468e10
5000.0	 -0.975 	 2.0436097920492535e10
5000.0	 -0.97 	 2.427192554897592e10
5000.0	 -0.965 	 2.895493301478995e10
5000.0	 -0.96 	 3.2794115557165752e10
5000.0	 -0.955 	 3.813323638057904e10
5000.0	 -0.95 	 4.321936698687947e10
5000.0	 -0.9 	 5.639960338567177e10
5000.0	 -0.85 	 3.946862026998874e10
5000.0	 -0.8 	 0.0
5000.0	 -0.75 	 0.0
5000.0	 -0.7 	 0.0
5000.0	 -0.65 	 0.0
5000.0	 -0.6 	 0.0
5000.0	 -0.55 	 0.0
5000.0	 -0.5 	 0.0
5000.0	 -0.45 	 0.0
5000.0	 -0.4 	 0.0
5000.0	 -0.35 	 0.0
5000.0	 -0.3 	 0.0
5000.0	 -0.25 	 0.0
5000.0	 -0.2 	 0.0
5000.0	 -0.15 	 0.0
5000.0	 -0.1 	 0.0
5000.0	 -0.05 	 0.0
5000.0	 0.0 	 0.0
5000.0	 0.05 	 0.0
5000.0	 0.1 	 0.0
5000.0	 0.15 	 0.0
5000.0	 0.2 	 0.0
5000.0	 0.25 	 0.0
5000.0	 0.3 	 0.0
5000.0	 0.35 	 0.0
5000.0	 0.4 	 0.0
5000.0	 0.45 	 0.0
5000.0	 0.5 	 0.0
5000.0	 0.55 	 0.0
5000.0	 0.6 	 0.0
5000.0	 0.65 	 0.0
5000.0	 0.7 	 0.0
5000.0	 0.75 	 0.0
5000.0	 0.8 	 0.0
5000.0	 0.85 	 0.0
5000.0	 0.9 	 0.0
5000.0	 0.95 	 0.0
5000.0	 0.955 	 0.0
5000.0	 0.96 	 0.0
5000.0	 0.965 	 0.0
5000.0	 0.97 	 0.0
5000.0	 0.975 	 0.0
5000.0	 0.98 	 0.0
5000.0	 0.985 	 0.0
5000.0	 0.99 	 0.0
5000.0	 0.995 	 0.0
5000.0	 1.0 	 0.0
5100.0	 -1.0 	 0.0
5100.0	 -0.995 	 8.497445908022983e9
5100.0	 -0.99 	 1.280402461135217e10
5100.0	 -0.985 	 1.7340144470624798e10
5100.0	 -0.98 	 2.1326790365943413e10
5100.0	 -0.975 	 2.5883380918981716e10
5100.0	 -0.97 	 3.040371692252055e10
5100.0	 -0.965 	 3.5883856116784615e10
5100.0	 -0.96 	 3.887785243419393e10
5100.0	 -0.955 	 4.101449572484313e10
5100.0	 -0.95 	 4.317412444269551e10
5100.0	 -0.9 	 4.734140849590943e10
5100.0	 -0.85 	 2.003102563529773e10
5100.0	 -0.8 	 0.0
5100.0	 -0.75 	 0.0
5100.0	 -0.7 	 0.0
5100.0	 -0.65 	 0.0
5100.0	 -0.6 	 0.0
5100.0	 -0.55 	 0.0
5100.0	 -0.5 	 0.0
5100.0	 -0.45 	 0.0
5100.0	 -0.4 	 0.0
5100.0	 -0.35 	 0.0
5100.0	 -0.3 	 0.0
5100.0	 -0.25 	 0.0
5100.0	 -0.2 	 0.0
5100.0	 -0.15 	 0.0
5100.0	 -0.1 	 0.0
5100.0	 -0.05 	 0.0
5100.0	 0.0 	 0.0
5100.0	 0.05 	 0.0
5100.0	 0.1 	 0.0
5100.0	 0.15 	 0.0
5100.0	 0.2 	 0.0
5100.0	 0.25 	 0.0
5100.0	 0.3 	 0.0
5100.0	 0.35 	 0.0
5100.0	 0.4 	 0.0
5100.0	 0.45 	 0.0
5100.0	 0.5 	 0.0
5100.0	 0.55 	 0.0
5100.0	 0.6 	 0.0
5100.0	 0.65 	 0.0
5100.0	 0.7 	 0.0
5100.0	 0.75 	 0.0
5100.0	 0.8 	 0.0
5100.0	 0.85 	 0.0
5100.0	 0.9 	 0.0
5100.0	 0.95 	 0.0
5100.0	 0.955 	 0.0
5100.0	 0.96 	 0.0
5100.0	 0.965 	 0.0
5100.0	 0.97 	 0.0
5100.0	 0.975 	 0.0
5100.0	 0.98 	 0.0
5100.0	 0.985 	 0.0
5100.0	 0.99 	 0.0
5100.0	 0.995 	 0.0
5100.0	 1.0 	 0.0
5200.0	 -1.0 	 0.0
5200.0	 -0.995 	 1.0651767592373123e10
5200.0	 -0.99 	 1.624107720962548e10
5200.0	 -0.985 	 2.1728119627871357e10
5200.0	 -0.98 	 2.646403796019929e10
5200.0	 -0.975 	 3.0687332551944168e10
5200.0	 -0.97 	 3.3344775278811516e10
5200.0	 -0.965 	 3.648458205061065e10
5200.0	 -0.96 	 3.815507861859835e10
5200.0	 -0.955 	 3.992300086600168e10
5200.0	 -0.95 	 4.098917555301745e10
5200.0	 -0.9 	 3.792910360931692e10
5200.0	 -0.85 	 0.0
5200.0	 -0.8 	 0.0
5200.0	 -0.75 	 0.0
5200.0	 -0.7 	 0.0
5200.0	 -0.65 	 0.0
5200.0	 -0.6 	 0.0
5200.0	 -0.55 	 0.0
5200.0	 -0.5 	 0.0
5200.0	 -0.45 	 0.0
5200.0	 -0.4 	 0.0
5200.0	 -0.35 	 0.0
5200.0	 -0.3 	 0.0
5200.0	 -0.25 	 0.0
5200.0	 -0.2 	 0.0
5200.0	 -0.15 	 0.0
5200.0	 -0.1 	 0.0
5200.0	 -0.05 	 0.0
5200.0	 0.0 	 0.0
5200.0	 0.05 	 0.0
5200.0	 0.1 	 0.0
5200.0	 0.15 	 0.0
5200.0	 0.2 	 0.0
5200.0	 0.25 	 0.0
5200.0	 0.3 	 0.0
5200.0	 0.35 	 0.0
5200.0	 0.4 	 0.0
5200.0	 0.45 	 0.0
5200.0	 0.5 	 0.0
5200.0	 0.55 	 0.0
5200.0	 0.6 	 0.0
5200.0	 0.65 	 0.0
5200.0	 0.7 	 0.0
5200.0	 0.75 	 0.0
5200.0	 0.8 	 0.0
5200.0	 0.85 	 0.0
5200.0	 0.9 	 0.0
5200.0	 0.95 	 0.0
5200.0	 0.955 	 0.0
5200.0	 0.96 	 0.0
5200.0	 0.965 	 0.0
5200.0	 0.97 	 0.0
5200.0	 0.975 	 0.0
5200.0	 0.98 	 0.0
5200.0	 0.985 	 0.0
5200.0	 0.99 	 0.0
5200.0	 0.995 	 0.0
5200.0	 1.0 	 0.0
5300.0	 -1.0 	 0.0
5300.0	 -0.995 	 1.297840974044238e10
5300.0	 -0.99 	 1.9279686708974342e10
5300.0	 -0.985 	 2.384470088151855e10
5300.0	 -0.98 	 2.6724930120728775e10
5300.0	 -0.975 	 2.9114752098529648e10
5300.0	 -0.97 	 3.1094287344608334e10
5300.0	 -0.965 	 3.3098895203149185e10
5300.0	 -0.96 	 3.3940660549105465e10
5300.0	 -0.955 	 3.471186733059099e10
5300.0	 -0.95 	 3.534252481767603e10
5300.0	 -0.9 	 2.6081125600195362e10
5300.0	 -0.85 	 0.0
5300.0	 -0.8 	 0.0
5300.0	 -0.75 	 0.0
5300.0	 -0.7 	 0.0
5300.0	 -0.65 	 0.0
5300.0	 -0.6 	 0.0
5300.0	 -0.55 	 0.0
5300.0	 -0.5 	 0.0
5300.0	 -0.45 	 0.0
5300.0	 -0.4 	 0.0
5300.0	 -0.35 	 0.0
5300.0	 -0.3 	 0.0
5300.0	 -0.25 	 0.0
5300.0	 -0.2 	 0.0
5300.0	 -0.15 	 0.0
5300.0	 -0.1 	 0.0
5300.0	 -0.05 	 0.0
5300.0	 0.0 	 0.0
5300.0	 0.05 	 0.0
5300.0	 0.1 	 0.0
5300.0	 0.15 	 0.0
5300.0	 0.2 	 0.0
5300.0	 0.25 	 0.0
5300.0	 0.3 	 0.0
5300.0	 0.35 	 0.0
5300.0	 0.4 	 0.0
5300.0	 0.45 	 0.0
5300.0	 0.5 	 0.0
5300.0	 0.55 	 0.0
5300.0	 0.6 	 0.0
5300.0	 0.65 	 0.0
5300.0	 0.7 	 0.0
5300.0	 0.75 	 0.0
5300.0	 0.8 	 0.0
5300.0	 0.85 	 0.0
5300.0	 0.9 	 0.0
5300.0	 0.95 	 0.0
5300.0	 0.955 	 0.0
5300.0	 0.96 	 0.0
5300.0	 0.965 	 0.0
5300.0	 0.97 	 0.0
5300.0	 0.975 	 0.0
5300.0	 0.98 	 0.0
5300.0	 0.985 	 0.0
5300.0	 0.99 	 0.0
5300.0	 0.995 	 0.0
5300.0	 1.0 	 0.0
5400.0	 -1.0 	 0.0
5400.0	 -0.995 	 1.2906895551342339e10
5400.0	 -0.99 	 1.7638661763139553e10
5400.0	 -0.985 	 2.14240068245625e10
5400.0	 -0.98 	 2.3474827010620106e10
5400.0	 -0.975 	 2.56907641033741e10
5400.0	 -0.97 	 2.6994419706901756e10
5400.0	 -0.965 	 2.853047739553366e10
5400.0	 -0.96 	 2.9055594637927002e10
5400.0	 -0.955 	 2.9442644774401596e10
5400.0	 -0.95 	 2.9646003275355404e10
5400.0	 -0.9 	 1.3689507516309357e10
5400.0	 -0.85 	 0.0
5400.0	 -0.8 	 0.0
5400.0	 -0.75 	 0.0
5400.0	 -0.7 	 0.0
5400.0	 -0.65 	 0.0
5400.0	 -0.6 	 0.0
5400.0	 -0.55 	 0.0
5400.0	 -0.5 	 0.0
5400.0	 -0.45 	 0.0
5400.0	 -0.4 	 0.0
5400.0	 -0.35 	 0.0
5400.0	 -0.3 	 0.0
5400.0	 -0.25 	 0.0
5400.0	 -0.2 	 0.0
5400.0	 -0.15 	 0.0
5400.0	 -0.1 	 0.0
5400.0	 -0.05 	 0.0
5400.0	 0.0 	 0.0
5400.0	 0.05 	 0.0
5400.0	 0.1 	 0.0
5400.0	 0.15 	 0.0
5400.0	 0.2 	 0.0
5400.0	 0.25 	 0.0
5400.0	 0.3 	 0.0
5400.0	 0.35 	 0.0
5400.0	 0.4 	 0.0
5400.0	 0.45 	 0.0
5400.0	 0.5 	 0.0
5400.0	 0.55 	 0.0
5400.0	 0.6 	 0.0
5400.0	 0.65 	 0.0
5400.0	 0.7 	 0.0
5400.0	 0.75 	 0.0
5400.0	 0.8 	 0.0
5400.0	 0.85 	 0.0
5400.0	 0.9 	 0.0
5400.0	 0.95 	 0.0
5400.0	 0.955 	 0.0
5400.0	 0.96 	 0.0
5400.0	 0.965 	 0.0
5400.0	 0.97 	 0.0
5400.0	 0.975 	 0.0
5400.0	 0.98 	 0.0
5400.0	 0.985 	 0.0
5400.0	 0.99 	 0.0
5400.0	 0.995 	 0.0
5400.0	 1.0 	 0.0
5500.0	 -1.0 	 0.0
5500.0	 -0.995 	 1.1232764202490646e10
5500.0	 -0.99 	 1.5408873373314867e10
5500.0	 -0.985 	 1.8400009043905743e10
5500.0	 -0.98 	 2.0243910242560406e10
5500.0	 -0.975 	 2.1724270513833702e10
5500.0	 -0.97 	 2.2569424980134914e10
5500.0	 -0.965 	 2.359728177957161e10
5500.0	 -0.96 	 2.335309577708366e10
5500.0	 -0.955 	 2.3290669886583057e10
5500.0	 -0.95 	 2.2998815893234745e10
5500.0	 -0.9 	 0.0
5500.0	 -0.85 	 0.0
5500.0	 -0.8 	 0.0
5500.0	 -0.75 	 0.0
5500.0	 -0.7 	 0.0
5500.0	 -0.65 	 0.0
5500.0	 -0.6 	 0.0
5500.0	 -0.55 	 0.0
5500.0	 -0.5 	 0.0
5500.0	 -0.45 	 0.0
5500.0	 -0.4 	 0.0
5500.0	 -0.35 	 0.0
5500.0	 -0.3 	 0.0
5500.0	 -0.25 	 0.0
5500.0	 -0.2 	 0.0
5500.0	 -0.15 	 0.0
5500.0	 -0.1 	 0.0
5500.0	 -0.05 	 0.0
5500.0	 0.0 	 0.0
5500.0	 0.05 	 0.0
5500.0	 0.1 	 0.0
5500.0	 0.15 	 0.0
5500.0	 0.2 	 0.0
5500.0	 0.25 	 0.0
5500.0	 0.3 	 0.0
5500.0	 0.35 	 0.0
5500.0	 0.4 	 0.0
5500.0	 0.45 	 0.0
5500.0	 0.5 	 0.0
5500.0	 0.55 	 0.0
5500.0	 0.6 	 0.0
5500.0	 0.65 	 0.0
5500.0	 0.7 	 0.0
5500.0	 0.75 	 0.0
5500.0	 0.8 	 0.0
5500.0	 0.85 	 0.0
5500.0	 0.9 	 0.0
5500.0	 0.95 	 0.0
5500.0	 0.955 	 0.0
5500.0	 0.96 	 0.0
5500.0	 0.965 	 0.0
5500.0	 0.97 	 0.0
5500.0	 0.975 	 0.0
5500.0	 0.98 	 0.0
5500.0	 0.985 	 0.0
5500.0	 0.99 	 0.0
5500.0	 0.995 	 0.0
5500.0	 1.0 	 0.0
5600.0	 -1.0 	 0.0
5600.0	 -0.995 	 9.568528747332554e9
5600.0	 -0.99 	 1.3031961407075785e10
5600.0	 -0.985 	 1.5391454837895636e10
5600.0	 -0.98 	 1.6491067256290741e10
5600.0	 -0.975 	 1.743867007750058e10
5600.0	 -0.97 	 1.7791276535523823e10
5600.0	 -0.965 	 1.8242714133104034e10
5600.0	 -0.96 	 1.7612154116666252e10
5600.0	 -0.955 	 1.7093992415662287e10
5600.0	 -0.95 	 1.631739872086089e10
5600.0	 -0.9 	 0.0
5600.0	 -0.85 	 0.0
5600.0	 -0.8 	 0.0
5600.0	 -0.75 	 0.0
5600.0	 -0.7 	 0.0
5600.0	 -0.65 	 0.0
5600.0	 -0.6 	 0.0
5600.0	 -0.55 	 0.0
5600.0	 -0.5 	 0.0
5600.0	 -0.45 	 0.0
5600.0	 -0.4 	 0.0
5600.0	 -0.35 	 0.0
5600.0	 -0.3 	 0.0
5600.0	 -0.25 	 0.0
5600.0	 -0.2 	 0.0
5600.0	 -0.15 	 0.0
5600.0	 -0.1 	 0.0
5600.0	 -0.05 	 0.0
5600.0	 0.0 	 0.0
5600.0	 0.05 	 0.0
5600.0	 0.1 	 0.0
5600.0	 0.15 	 0.0
5600.0	 0.2 	 0.0
5600.0	 0.25 	 0.0
5600.0	 0.3 	 0.0
5600.0	 0.35 	 0.0
5600.0	 0.4 	 0.0
5600.0	 0.45 	 0.0
5600.0	 0.5 	 0.0
5600.0	 0.55 	 0.0
5600.0	 0.6 	 0.0
5600.0	 0.65 	 0.0
5600.0	 0.7 	 0.0
5600.0	 0.75 	 0.0
5600.0	 0.8 	 0.0
5600.0	 0.85 	 0.0
5600.0	 0.9 	 0.0
5600.0	 0.95 	 0.0
5600.0	 0.955 	 0.0
5600.0	 0.96 	 0.0
5600.0	 0.965 	 0.0
5600.0	 0.97 	 0.0
5600.0	 0.975 	 0.0
5600.0	 0.98 	 0.0
5600.0	 0.985 	 0.0
5600.0	 0.99 	 0.0
5600.0	 0.995 	 0.0
5600.0	 1.0 	 0.0
5700.0	 -1.0 	 0.0
5700.0	 -0.995 	 7.789878498793867e9
5700.0	 -0.99 	 1.0494670293072182e10
5700.0	 -0.985 	 1.217386180953696e10
5700.0	 -0.98 	 1.2772122975932274e10
5700.0	 -0.975 	 1.3186049521150616e10
5700.0	 -0.97 	 1.263095994933903e10
5700.0	 -0.965 	 1.2434584324028402e10
5700.0	 -0.96 	 1.141754071610471e10
5700.0	 -0.955 	 9.83453003208457e9
5700.0	 -0.95 	 8.499751289732393e9
5700.0	 -0.9 	 0.0
5700.0	 -0.85 	 0.0
5700.0	 -0.8 	 0.0
5700.0	 -0.75 	 0.0
5700.0	 -0.7 	 0.0
5700.0	 -0.65 	 0.0
5700.0	 -0.6 	 0.0
5700.0	 -0.55 	 0.0
5700.0	 -0.5 	 0.0
5700.0	 -0.45 	 0.0
5700.0	 -0.4 	 0.0
5700.0	 -0.35 	 0.0
5700.0	 -0.3 	 0.0
5700.0	 -0.25 	 0.0
5700.0	 -0.2 	 0.0
5700.0	 -0.15 	 0.0
5700.0	 -0.1 	 0.0
5700.0	 -0.05 	 0.0
5700.0	 0.0 	 0.0
5700.0	 0.05 	 0.0
5700.0	 0.1 	 0.0
5700.0	 0.15 	 0.0
5700.0	 0.2 	 0.0
5700.0	 0.25 	 0.0
5700.0	 0.3 	 0.0
5700.0	 0.35 	 0.0
5700.0	 0.4 	 0.0
5700.0	 0.45 	 0.0
5700.0	 0.5 	 0.0
5700.0	 0.55 	 0.0
5700.0	 0.6 	 0.0
5700.0	 0.65 	 0.0
5700.0	 0.7 	 0.0
5700.0	 0.75 	 0.0
5700.0	 0.8 	 0.0
5700.0	 0.85 	 0.0
5700.0	 0.9 	 0.0
5700.0	 0.95 	 0.0
5700.0	 0.955 	 0.0
5700.0	 0.96 	 0.0
5700.0	 0.965 	 0.0
5700.0	 0.97 	 0.0
5700.0	 0.975 	 0.0
5700.0	 0.98 	 0.0
5700.0	 0.985 	 0.0
5700.0	 0.99 	 0.0
5700.0	 0.995 	 0.0
5700.0	 1.0 	 0.0
5800.0	 -1.0 	 0.0
5800.0	 -0.995 	 5.888477835929823e9
5800.0	 -0.99 	 7.538451238753462e9
5800.0	 -0.985 	 8.420995324557193e9
5800.0	 -0.98 	 8.433279378282455e9
5800.0	 -0.975 	 8.216898146729506e9
5800.0	 -0.97 	 7.527731378525167e9
5800.0	 -0.965 	 6.169766184109682e9
5800.0	 -0.96 	 4.7381251654530525e9
5800.0	 -0.955 	 2.5518542916467543e9
5800.0	 -0.95 	 0.0
5800.0	 -0.9 	 0.0
5800.0	 -0.85 	 0.0
5800.0	 -0.8 	 0.0
5800.0	 -0.75 	 0.0
5800.0	 -0.7 	 0.0
5800.0	 -0.65 	 0.0
5800.0	 -0.6 	 0.0
5800.0	 -0.55 	 0.0
5800.0	 -0.5 	 0.0
5800.0	 -0.45 	 0.0
5800.0	 -0.4 	 0.0
5800.0	 -0.35 	 0.0
5800.0	 -0.3 	 0.0
5800.0	 -0.25 	 0.0
5800.0	 -0.2 	 0.0
5800.0	 -0.15 	 0.0
5800.0	 -0.1 	 0.0
5800.0	 -0.05 	 0.0
5800.0	 0.0 	 0.0
5800.0	 0.05 	 0.0
5800.0	 0.1 	 0.0
5800.0	 0.15 	 0.0
5800.0	 0.2 	 0.0
5800.0	 0.25 	 0.0
5800.0	 0.3 	 0.0
5800.0	 0.35 	 0.0
5800.0	 0.4 	 0.0
5800.0	 0.45 	 0.0
5800.0	 0.5 	 0.0
5800.0	 0.55 	 0.0
5800.0	 0.6 	 0.0
5800.0	 0.65 	 0.0
5800.0	 0.7 	 0.0
5800.0	 0.75 	 0.0
5800.0	 0.8 	 0.0
5800.0	 0.85 	 0.0
5800.0	 0.9 	 0.0
5800.0	 0.95 	 0.0
5800.0	 0.955 	 0.0
5800.0	 0.96 	 0.0
5800.0	 0.965 	 0.0
5800.0	 0.97 	 0.0
5800.0	 0.975 	 0.0
5800.0	 0.98 	 0.0
5800.0	 0.985 	 0.0
5800.0	 0.99 	 0.0
5800.0	 0.995 	 0.0
5800.0	 1.0 	 0.0
5900.0	 -1.0 	 0.0
5900.0	 -0.995 	 3.8545128647672725e9
5900.0	 -0.99 	 4.616022739780166e9
5900.0	 -0.985 	 4.71359738254346e9
5900.0	 -0.98 	 4.1496335463434815e9
5900.0	 -0.975 	 2.8457392715355268e9
5900.0	 -0.97 	 1.5622709496606653e9
5900.0	 -0.965 	 0.0
5900.0	 -0.96 	 0.0
5900.0	 -0.955 	 0.0
5900.0	 -0.95 	 0.0
5900.0	 -0.9 	 0.0
5900.0	 -0.85 	 0.0
5900.0	 -0.8 	 0.0
5900.0	 -0.75 	 0.0
5900.0	 -0.7 	 0.0
5900.0	 -0.65 	 0.0
5900.0	 -0.6 	 0.0
5900.0	 -0.55 	 0.0
5900.0	 -0.5 	 0.0
5900.0	 -0.45 	 0.0
5900.0	 -0.4 	 0.0
5900.0	 -0.35 	 0.0
5900.0	 -0.3 	 0.0
5900.0	 -0.25 	 0.0
5900.0	 -0.2 	 0.0
5900.0	 -0.15 	 0.0
5900.0	 -0.1 	 0.0
5900.0	 -0.05 	 0.0
5900.0	 0.0 	 0.0
5900.0	 0.05 	 0.0
5900.0	 0.1 	 0.0
5900.0	 0.15 	 0.0
5900.0	 0.2 	 0.0
5900.0	 0.25 	 0.0
5900.0	 0.3 	 0.0
5900.0	 0.35 	 0.0
5900.0	 0.4 	 0.0
5900.0	 0.45 	 0.0
5900.0	 0.5 	 0.0
5900.0	 0.55 	 0.0
5900.0	 0.6 	 0.0
5900.0	 0.65 	 0.0
5900.0	 0.7 	 0.0
5900.0	 0.75 	 0.0
5900.0	 0.8 	 0.0
5900.0	 0.85 	 0.0
5900.0	 0.9 	 0.0
5900.0	 0.95 	 0.0
5900.0	 0.955 	 0.0
5900.0	 0.96 	 0.0
5900.0	 0.965 	 0.0
5900.0	 0.97 	 0.0
5900.0	 0.975 	 0.0
5900.0	 0.98 	 0.0
5900.0	 0.985 	 0.0
5900.0	 0.99 	 0.0
5900.0	 0.995 	 0.0
5900.0	 1.0 	 0.0
6000.0	 -1.0 	 0.0
6000.0	 -0.995 	 1.6781307492118485e9
6000.0	 -0.99 	 1.4909252581774387e9
6000.0	 -0.985 	 3.763821919434294e8
6000.0	 -0.98 	 0.0
6000.0	 -0.975 	 0.0
6000.0	 -0.97 	 0.0
6000.0	 -0.965 	 0.0
6000.0	 -0.96 	 0.0
6000.0	 -0.955 	 0.0
6000.0	 -0.95 	 0.0
6000.0	 -0.9 	 0.0
6000.0	 -0.85 	 0.0
6000.0	 -0.8 	 0.0
6000.0	 -0.75 	 0.0
6000.0	 -0.7 	 0.0
6000.0	 -0.65 	 0.0
6000.0	 -0.6 	 0.0
