# Integrands of the sigma_i: q^(2-i) * P(q) / (2 pi^2)
# Input Power Spectrum: WideA_ZA_pk.dat
# q 	 integrand_i=0 	 integrand_i=1 	 integrand_i=2 	 integrand_i=3 	 integrand_i=4
0.02093157966932574 	 0.5264187387317787 	 25.149498845671015 	 1201.509835520271 	 57401.77542744316 	 2.742352767171357e6
0.022303392502884975 	 0.5847660434516883 	 26.21870387547759 	 1175.5477948965013 	 52707.129408427114 	 2.363188891627557e6
0.023765111138110754 	 0.6459218085454713 	 27.179414596115368 	 1143.668735153916 	 48123.85385060875 	 2.0249791204820103e6
0.025322627816987946 	 0.7093375905480621 	 28.012005534125322 	 1106.2045272936948 	 43684.42861809098 	 1.7251143496562715e6
0.026982220946965372 	 0.7744204138589084 	 28.70113677376901 	 1063.7054981568135 	 39422.45896835435 	 1.4610531522160745e6
0.028750580409448803 	 0.8406103565632596 	 29.238030835961673 	 1016.9544551647615 	 35371.61478766328 	 1.2302921987633507e6
0.030634834526960857 	 0.9074872943084042 	 29.622725512349355 	 966.9621517387088 	 31564.138232498455 	 1.0303348694349809e6
0.03264257879767322 	 0.9749076910809942 	 29.866135795327725 	 914.9441280496075 	 28029.161964214214 	 858668.7387030877
0.0347819065131413 	 1.0431608771580532 	 29.991480678723747 	 862.2724768520773 	 24790.834180590227 	 712750.8715263711
0.0370614413826623 	 1.1131216353482314 	 30.0344939058134 	 810.3973505969421 	 21866.320368642053 	 590001.8874838293
0.03949037229576702 	 1.1863788804671933 	 30.042230840005566 	 760.748230353498 	 19264.144299673844 	 487818.7563133907
0.04207849036297403 	 1.2652863174792883 	 30.06966995642617 	 714.609048400778 	 16982.763455544053 	 403597.26095325017
0.04483622838411908 	 1.3528856626210444 	 30.173939944962765 	 672.981225950984 	 15009.764429457515 	 334768.66744603234
0.04777470290335773 	 1.452631863191729 	 30.40587957459876 	 636.4430907316382 	 13321.759258641196 	 278845.46525782597
0.05090575902036684 	 1.5678248037710956 	 30.798574344875707 	 605.0115927463833 	 11884.934129050596 	 233469.34330741563
0.05424201813838027 	 1.7006883237081845 	 31.353706629599404 	 578.0335560083876 	 10656.56433604165 	 196463.27149655475
0.05779692884153313 	 1.8510626587195609 	 32.027007244533365 	 554.1299146247821 	 9587.532170508373 	 165883.07307461518
0.06158482110660264 	 2.014896880715175 	 32.71742686769213 	 531.257967138666 	 8626.443295484522 	 140074.1796513827
0.0656209640676756 	 2.1830358252569826 	 33.26735375307187 	 506.96228294913334 	 7725.614674394264 	 117730.89262185717
0.06992162756659374 	 2.3412878968152375 	 33.48445936252531 	 478.8855827280983 	 6848.890670801463 	 97950.96180046069
0.07450414773728913 	 2.472914752485428 	 33.191638688428895 	 445.500548579748 	 5979.540228426453 	 80257.81664547125
0.07938699688838231 	 2.564186951151948 	 32.29983563627153 	 406.865568698674 	 5125.09081645606 	 64558.31581161724
0.08458985796574305 	 2.611916046958278 	 30.877413791332337 	 365.0250104904655 	 4315.233755780655 	 51013.60682657991
0.09013370389517433 	 2.6295574646148987 	 29.17396435492188 	 323.674309322196 	 3591.0463604006536 	 39841.326886744246
0.0960408821250538 	 2.647385642292534 	 27.565194984833663 	 287.0152207571493 	 2988.4692269218212 	 31116.636590557006
0.1023352047097258 	 2.7039925864819234 	 26.422897126671206 	 258.1994847386083 	 2523.075861048914 	 24655.01357236376
0.10904204429677526 	 2.8297984060327246 	 25.95144308126669 	 237.9948326228708 	 2182.596943754375 	 20016.104410277658
0.11618843640511006 	 3.0262246504020993 	 26.045833337929345 	 224.16889445965404 	 1929.3563231891026 	 16605.40741302417
0.12380318840613977 	 3.249375289228557 	 26.24629729703642 	 212.00017249099204 	 1712.3967098126716 	 13831.604273349629
0.13191699564735718 	 3.418235886795834 	 25.912020433921356 	 196.4267023120343 	 1489.017403315685 	 11287.532709554367
0.14056256518642157 	 3.466278555068541 	 24.66004053405953 	 175.43817944240038 	 1248.114526152286 	 8879.423369209077
0.14977474763452012 	 3.4106352135281703 	 22.771764048308007 	 152.04007623418332 	 1015.124903466311 	 6777.677275366976
0.15959067764047313 	 3.3615152141106863 	 21.063355728606712 	 131.9836223520422 	 827.0133588214703 	 5182.090652466375
0.17004992358187931 	 3.4343272477271873 	 20.19599406684563 	 118.76508757806776 	 698.4130605673703 	 4107.105994852644
0.1811946470667124 	 3.6297474486429313 	 20.032310597489822 	 110.55685651747929 	 610.1552021941044 	 3367.401918719249
0.193069772888325 	 3.7995023065007065 	 19.679425990200997 	 101.92908861805067 	 527.9391335743078 	 2734.4473745233913
0.20572317011895566 	 3.8011491108843685 	 18.477010191348032 	 89.81492060745533 	 436.58145339448885 	 2122.1793011552545
0.21920584507173257 	 3.7114912569634457 	 16.931534173958287 	 77.24034077840233 	 352.3644214556702 	 1607.4590590427142
0.23357214690901226 	 3.7353836128758524 	 15.992418883450886 	 68.4688610996101 	 293.1379533291787 	 1255.0210168825063
0.24887998672586667 	 3.880265262328933 	 15.59090915013155 	 62.644286329476685 	 251.70479616939778 	 1011.3500867654839
0.26519107099185385 	 3.9314971491411725 	 14.82514903098657 	 55.903650811237036 	 210.80517757309516 	 794.9180822139017
0.28257115029208285 	 3.8594344916165095 	 13.658275049052818 	 48.33570247682677 	 171.05674951906457 	 605.3581526006807
0.30109028437025925 	 3.8738587051480073 	 12.866103312666887 	 42.73171198325707 	 141.923250936615 	 471.3644322115952
0.3208231245421079 	 3.946192711927663 	 12.300212827737505 	 38.33954564619643 	 119.50368509413471 	 372.4908709891014
0.341849214617593 	 3.9114606217102534 	 11.442064086898018 	 33.471084904195536 	 97.91183794772707 	 286.4182035850379
0.3642533115449638 	 3.892245868021248 	 10.685546965962958 	 29.335483377325243 	 80.53594146584454 	 221.09872144814557
0.3881257270691538 	 3.915901184291136 	 10.089259513563306 	 25.994822836790885 	 66.97526348764633 	 172.56074209095934
0.41356269178177096 	 3.8773558746225025 	 9.375497238199884 	 22.670074995902077 	 54.81653796727059 	 132.54710605326127
0.4406667430301787 	 3.866004981021962 	 8.77308088747056 	 19.90865211915877 	 45.178476556365275 	 102.52300013770555
0.46954713824934285 	 3.8414039497831975 	 8.181082657867893 	 17.42334686219194 	 37.10670440278489 	 79.02657982568766
0.5003202953826005 	 3.809088677089972 	 7.613300344286693 	 15.21685291312182 	 30.414222756015366 	 60.789504316944154
0.5331102621667034 	 3.7780524211427733 	 7.08681240872714 	 13.293333315184046 	 24.935429419715852 	 46.77349357030113
0.5680492161728428 	 3.7387737897387514 	 6.581777922216406 	 11.586633226184649 	 20.397234775268373 	 35.90751328325399
0.605277997619335 	 3.6974179381693983 	 6.108627692914652 	 10.092267878464046 	 16.673772907917872 	 27.547297231187585
0.6449466771037624 	 3.652299250139972 	 5.662947620012889 	 8.780489645195589 	 13.614287749532723 	 21.10916798683247
0.687215160543112 	 3.6033851935243666 	 5.243459982280631 	 7.630012088407186 	 11.10279942365812 	 16.156220149281165
0.7322538337604535 	 3.552095207143235 	 4.850906944251319 	 6.624624850838575 	 9.046896780066199 	 12.354864342063333
0.7802442493165049 	 3.4977209750967835 	 4.482853898841025 	 5.745449457356478 	 7.363654986742293 	 9.437628016089658
0.8313798583547334 	 3.4407377168135875 	 4.1385868111150375 	 4.977973389089713 	 5.987604028489357 	 7.202007564073756
0.8858667904100826 	 3.3815248711736716 	 3.817193406255028 	 4.308992556869622 	 4.864154073181722 	 5.490841428799948
0.9439246843247671 	 3.3203365843166766 	 3.5175863492666966 	 3.7265540436449003 	 3.9479357892951774 	 4.182469062263499
1.0057875736205837 	 3.2573507093399963 	 3.2386070327100476 	 3.219971212262916 	 3.2014426273649663 	 3.183020660953857
1.071704829896711 	 3.1927417451736235 	 2.979124154438433 	 2.7797991306296117 	 2.5938103973064335 	 2.420265659861233
1.1419421680558657 	 3.1267880036498727 	 2.7381316594807674 	 2.3977848756932962 	 2.0997428265351465 	 1.8387470795565048
1.2167827174109234 	 3.059754198855927 	 2.514626609232656 	 2.0666192683795606 	 1.6984291762270618 	 1.3958360452727243
1.2965281629896683 	 2.9917342618521783 	 2.3074965490556942 	 1.779750424961715 	 1.3727047940538237 	 1.0587543203755014
1.3814999616383223 	 2.9229815043927645 	 2.115802812564973 	 1.5315257845218033 	 1.1085963279402231 	 0.8024584572738876
1.4720406378260018 	 2.8537075015070164 	 1.9386064679039996 	 1.3169517322341389 	 0.8946435977332068 	 0.6077574047510471
1.5685151643735473 	 2.784009189926189 	 1.7749329130892402 	 1.1316007351437591 	 0.7214471117948748 	 0.4599554586282978
1.6713124336724878 	 2.714132313034394 	 1.6239526843406815 	 0.9716631382752658 	 0.5813773168312789 	 0.34785675324258747
1.780846825324682 	 2.6441714398228164 	 1.4847831953996007 	 0.833751209977813 	 0.46817682358829726 	 0.26289561624871344
1.8975598765218502 	 2.5743051128497045 	 1.3566397269994455 	 0.7149390877120098 	 0.3767676037830564 	 0.19855373653539515
2.021922061898354 	 2.5046586354756593 	 1.2387513261139604 	 0.6126602748233106 	 0.3030088480503015 	 0.14986178436858777
2.154434690031884 	 2.4353597362432162 	 1.1303938557576674 	 0.5246823498469283 	 0.24353597362432156 	 0.1130393855757667
2.2956319242369094 	 2.366524105857761 	 1.0308813363642417 	 0.4490621190097436 	 0.1956159061340011 	 0.08521222590987697
2.446082935796799 	 2.2982652354028557 	 0.9395696285556269 	 0.38411192638060204 	 0.15703144025060606 	 0.06419710384817916
2.6063941983143493 	 2.2306718545731354 	 0.8558459253844996 	 0.3283639619586349 	 0.12598399818837838 	 0.04833650960006619
2.7772119324293554 	 2.163849372781122 	 0.7791444893038116 	 0.28054916522782547 	 0.10101827734205944 	 0.03637398938211176
2.959224710757956 	 2.0978678008543183 	 0.7089248049422324 	 0.23956437048021717 	 0.08095511287443148 	 0.02735686566151179
3.1531662335543644 	 2.032808039498797 	 0.6446878752749237 	 0.20445730656839106 	 0.0648419053815375 	 0.020564061828242185
3.3598182862837818 	 1.968742646679256 	 0.5859670014644862 	 0.17440437295572042 	 0.051908870687356466 	 0.015449904210376711
3.5800138910285795 	 1.9057177587497989 	 0.5323213307985976 	 0.1486925322084869 	 0.04153406571441146 	 0.011601649317198108
3.814640664431178 	 1.8438008584182393 	 0.48334850399157553 	 0.12670879029274185 	 0.033216441976884364 	 0.008707620166325012
4.06464439570963 	 1.7830338585359111 	 0.43866909007291366 	 0.10792311635820928 	 0.026551674845682882 	 0.006532348776613539
4.331032859169 	 1.72345192000056 	 0.397930926880855 	 0.0918789904903207 	 0.021214106075369193 	 0.004898163270790692
4.61487987657694 	 1.6651023817788744 	 0.36081164110688707 	 0.07818440582564351 	 0.016941807352878775 	 0.0036711264011156154
4.917329645779018 	 1.6080017266696292 	 0.3270071039573115 	 0.06650095224712274 	 0.013523793814434717 	 0.00275023128173711
5.239601353002644 	 1.5521809412632488 	 0.2962402741524877 	 0.056538704797211736 	 0.01079065008730316 	 0.0020594410452847503
5.5829940874419215 	 1.4976622046139332 	 0.2682543060510653 	 0.04804846679928638 	 0.008606218463917766 	 0.001541505924800479
5.948892077934335 	 1.4444495236499242 	 0.2428098383239603 	 0.04081597634366102 	 0.006861105531743613 	 0.0011533417385722737
6.338770272838487 	 1.3925658458919374 	 0.21969022159693283 	 0.03465817692404808 	 0.005467649943484736 	 0.0008625726612799828
6.75420028560559 	 1.3420109089168395 	 0.1986927914733155 	 0.029417663538459978 	 0.004355462126456967 	 0.0006448523795984013
7.196856730011519 	 1.292786011891652 	 0.17963203387120683 	 0.024959790170912478 	 0.0034681515982981814 	 0.000481898101963832
7.668523970587012 	 1.2448993202270722 	 0.1623388444767132 	 0.021169503427174715 	 0.0027605708097635678 	 0.00035998724400573926
8.171103315457199 	 1.1983366189697668 	 0.14665542371773527 	 0.017948056468740103 	 0.0021965279076557424 	 0.0002688165628135666
8.706620680585127 	 1.1530982402852106 	 0.13243924165164353 	 0.015211325554467933 	 0.0017470986864499144 	 0.00020066323669592787
9.277234756314062 	 1.1091760761342964 	 0.11955891009219034 	 0.012887343398399923 	 0.0013891362821910733 	 0.0001497360278875805
9.885245709128279 	 1.0665510776159413 	 0.1078932288583441 	 0.0109145722861206 	 0.0011041275662011937 	 0.00011169449892192513
10.53310445370937 	 1.0252191953870295 	 0.0973330512284045 	 0.009240680338466346 	 0.000877298841863485 	 8.328967454172855e-5
11.223422532664179 	 0.9851584728168644 	 0.08777701008312752 	 0.007820877261607588 	 0.0006968353226340749 	 6.208759588316616e-5
11.958982643749794 	 0.9463519815228847 	 0.07913315118134093 	 0.006617047079895114 	 0.0005533118725072678 	 4.6267470151104296e-5
12.742749857031342 	 0.9087862873092281 	 0.07131790998846041 	 0.005596744092807236 	 0.00043921007283361207 	 3.4467448373496846e-5
13.577883567189284 	 0.8724327913273531 	 0.06425396027371832 	 0.004732251529169604 	 0.0003485264478629796 	 2.566868732805955e-5
14.46775022915648 	 0.8372762023884328 	 0.05787190054616037 	 0.0040000621817159 	 0.0002764812855045478 	 1.9110178232643408e-5
15.415936928422726 	 0.8032931325546075 	 0.05210796698795239 	 0.0033801362336842275 	 0.00021926245867367236 	 1.4223102993462111e-5
16.42626584070932 	 0.7704568994781434 	 0.04690395899771177 	 0.0028554243217876938 	 0.00017383283270084901 	 1.0582614112456281e-5
17.502809639301013 	 0.7387406032805625 	 0.042206972394979704 	 0.0024114398353626424 	 0.00013777444222143437 	 7.871561484167322e-6
18.64990791214297 	 0.7080708142377985 	 0.037966450964445404 	 0.002035744688032771 	 0.00010915575013146826 	 5.852884134639445e-6
19.872184654880556 	 0.6792138957021668 	 0.03417912562197099 	 0.0017199480688992433 	 8.655052772352478e-5 	 4.355360481328267e-6
21.17456691035713 	 0.6554589714247984 	 0.030955011934822307 	 0.0014618958709224537 	 6.904017811138303e-5 	 3.2605237407530336e-6
22.56230462970634 	 0.6293179572949165 	 0.02789245015628119 	 0.0012362411825411217 	 5.4792327416475097e-5 	 2.4284898336286776e-6
24.040991835099717 	 0.60421949906789 	 0.025132885665130205 	 0.0010454180026148643 	 4.348481168270934e-5 	 1.808777773437024e-6
25.61658916945728 	 0.580122017530106 	 0.022646341153871753 	 0.0008840498242784422 	 3.45108327432013e-5 	 1.3472063948446597e-6
27.295447924020074 	 0.5569855917301119 	 0.020405805146724222 	 0.0007475900451799165 	 2.7388817624862457e-5 	 1.0034207059397702e-6
29.08433564064048 	 0.534771892843807 	 0.018386938572409854 	 0.0006321938654399653 	 2.1736575772306125e-5 	 7.473636682260298e-7
30.990463391994286 	 0.5134441206772198 	 0.01656781036742603 	 0.0005346099591303937 	 1.72507894563622e-5 	 5.566483223616001e-7
33.02151484968176 	 0.49296694270168256 	 0.01492865923764347 	 0.00045208886707955926 	 1.3690736755643308e-5 	 4.146005056995515e-7
35.18567725739265 	 0.47330643552040585 	 0.013451678990233515 	 0.00038230552994137024 	 1.0865373633274214e-5 	 3.0880103724566953e-7
37.49167443398888 	 0.4544300286694814 	 0.012120825103973167 	 0.00032329377887120386 	 8.623081890898824e-6 	 2.2999991387638272e-7
39.9488019395417 	 0.43630645066021373 	 0.01092164043668988 	 0.00027339093806163774 	 6.843532841745444e-6 	 1.7130758644783412e-7
42.56696454607874 	 0.4189056771733931 	 0.00984109817649618 	 0.00023119097829593164 	 5.431230080915622e-6 	 1.2759260940573564e-7
45.35671616408707 	 0.402198881319682 	 0.008867460330784232 	 0.0001955049016049664 	 4.3103848368935705e-6 	 9.503300065418943e-8
48.32930238571752 	 0.386158385883719 	 0.007990150215738229 	 0.00016532724085211527 	 3.4208488989274855e-6 	 7.078208726510459e-8
51.49670581618341 	 0.3707576174728208 	 0.007199637561210879 	 0.00013980773036065375 	 2.7148868679036486e-6 	 5.2719622058824304e-8
54.87169437608604 	 0.355971062494329 	 0.006487334982851685 	 0.00011822734939417087 	 2.1546145191699465e-6 	 3.9266411283063314e-8
58.46787276937592 	 0.341774224888665 	 0.005845504696857694 	 9.997806350703134e-5 	 1.7099658115045613e-6 	 2.924624636592218e-8
62.29973732441844 	 0.3281435855480773 	 0.0052671744639838335 	 8.45456929706726e-5 	 1.357079445301848e-6 	 2.1783068494093627e-8
66.38273442923082 	 0.3150565633538488 	 0.004746061849707678 	 7.149542558791925e-5 	 1.0770183874263112e-6 	 1.62243751584909e-8
70.73332279644443 	 0.3024914777674202 	 0.004276505977782591 	 6.045956571401958e-5 	 8.547536482629192e-7 	 1.208417213372995e-8
75.36903980898542 	 0.29042751291345176 	 0.003853406035814022 	 5.1127174308974325e-5 	 6.783577771263976e-7 	 9.000483206972267e-9
80.30857221391513 	 0.2788446830953263 	 0.0034721658648416446 	 4.3235308126173104e-5 	 5.383647963633164e-7 	 6.7037027495557126e-9
85.57183144940007 	 0.26772379968596133 	 0.003128644031000675 	 3.656161119854833e-5 	 4.2726222612364876e-7 	 4.993024210032192e-9
91.1800339084568 	 0.25704643933908355 	 0.0028191088368880596 	 3.091804988489472e-5 	 3.3908794019462545e-7 	 3.718883681651883e-9
97.15578646301863 	 0.2467949134682994 	 0.002540197783919328 	 2.6145614959189577e-5 	 2.6911021886629104e-7 	 2.769883592767016e-9
103.52317759307388 	 0.23695223894340264 	 0.0022888810453134288 	 2.2109841472510636e-5 	 2.1357382942223244e-7 	 2.0630532638955755e-9
110.30787448822151 	 0.22750210995537137 	 0.0020624285529104603 	 1.8697020158163622e-5 	 1.6949850810659993e-7 	 1.5365948160364443e-9
117.53722651306367 	 0.21842887100344452 	 0.0018583803402845078 	 1.5810993635092777e-5 	 1.345190294526429e-7 	 1.1444802080444853e-9
125.24037545350731 	 0.20971749095952927 	 0.0016745198199871428 	 1.3370447141535206e-5 	 1.0675828057141751e-7 	 8.524270243109352e-10
133.44837298838382 	 0.20135353816697005 	 0.0015088497046306971 	 1.1306617464433506e-5 	 8.47265291530958e-8 	 6.349011775547907e-10
142.19430585991677 	 0.1933231565324294 	 0.00135957031024071 	 9.561355512928172e-6 	 6.724147957336333e-8 	 4.728844742883483e-10
151.5134292476053 	 0.1856130425712729 	 0.0012250600061856007 	 8.085487948289988e-6 	 5.336482705487824e-8 	 3.5221186214238955e-10
161.4433088831602 	 0.17821042336842824 	 0.0011038575993100016 	 6.837431708667998e-6 	 4.235190517320471e-8 	 2.623329852825034e-10
172.0239724793599 	 0.171103035418211 	 0.0009946464609096304 	 5.7820223924254034e-6 	 3.36117246282006e-8 	 1.9538977122641124e-10
183.29807108324357 	 0.16427910430806014 	 0.0008962402241180918 	 4.889523489371966e-6 	 2.6675258831018593e-8 	 1.455294028648245e-10
195.3110510040633 	 0.15772732521252586 	 0.0008075698963354841 	 4.134788544651697e-6 	 2.1170274407901654e-8 	 1.0839260911796138e-10
208.1113370090395 	 0.15143684416519734 	 0.0007276722467004264 	 3.4965526489737528e-6 	 1.6801355943534577e-8 	 8.073253569460655e-11
221.75052752539318 	 0.14539724007754265 	 0.0006556793424579018 	 2.9568332926866132e-6 	 1.333405302653911e-8 	 6.0130873984109e-11
236.28360263551775 	 0.13959850747487357 	 0.0005908091205559152 	 2.5004237025591455e-6 	 1.0582298875881817e-8 	 4.4786429349503675e-11
251.7691457037277 	 0.1340310399208349 	 0.0005323568920496617 	 2.114464385862908e-6 	 8.39842539065978e-9 	 3.335764343635151e-11
268.26957952797244 	 0.12868561410295778 	 0.00047968768702505736 	 1.788080809867003e-6 	 6.665238798275896e-9 	 2.4845302288852745e-11
285.85141796844744 	 0.12355337455291301 	 0.0004322293568841101 	 1.5120770082442622e-6 	 5.289730654444985e-9 	 1.8505175493055873e-11
304.5855340674284 	 0.11862581897615199 	 0.00038946635906185516 	 1.2786764816468141e-6 	 4.198086706782811e-9 	 1.3782948424114749e-11
324.54744574113323 	 0.1138947841666296 	 0.0003509341566578675 	 1.0813030922381098e-6 	 3.3317257813225334e-9 	 1.0265758751279768e-11
345.8176201952381 	 0.10935243248327743 	 0.0003162141721452492 	 9.143957788117458e-7 	 2.6441561256928023e-9 	 7.646100057596812e-12
368.48179829116765 	 0.10499123886582112 	 0.0002849292403389188 	 7.732518720335079e-7 	 2.098480510080713e-9 	 5.694936682930894e-12
392.631340170684 	 0.10080397836843365 	 0.0002567395112285543 	 6.538945951613158e-7 	 1.6654162015621472e-9 	 4.241679232325572e-12
418.3635935320019 	 0.09678371419057141 	 0.00023133875816842112 	 5.529610170315293e-7 	 1.32172355716519e-9 	 3.159270016797213e-12
445.7822860419706 	 0.09292378618516389 	 0.00020845105131973564 	 4.6760730034954746e-7 	 1.0489589088461943e-9 	 2.353074452912277e-12
474.99794346614124 	 0.08921779982512024 	 0.0001878277602089868 	 3.9542857562366587e-7 	 8.324848161197414e-10 	 1.7526072008753499e-12
506.1283352022219 	 0.0856596156098737 	 0.00016924485284082878 	 3.343911831634709e-7 	 6.606845732710579e-10 	 1.3053696608530793e-12
539.2989490128875 	 0.08224333889441356 	 0.0001525004620256514 	 2.827753740384299e-7 	 5.243388190464885e-10 	 9.722600424239998e-13
574.6434968715973 	 0.0789633101239565 	 0.00013741269248471224 	 2.391268555770618e-7 	 4.16130795665289e-10 	 7.241547114528166e-13
612.3044539605183 	 0.075814095458078 	 0.00012381764491127895 	 2.022158161849052e-7 	 3.3025370773792247e-10 	 5.39361922980912e-13
652.4336329932628 	 0.07279047776877272 	 0.00011156763552305154 	 1.71002274991859e-7 	 2.620991106901211e-10 	 4.017253210685226e-13
695.1927961775606 	 0.06988744799752995 	 0.00010052959176475681 	 1.446067800436188e-7 	 2.080096065993821e-10 	 2.992113953756419e-13
740.7543072847162 	 0.06710019685710611 	 9.058360673333956e-5 	 1.222856294489596e-7 	 1.6508257629605373e-10 	 2.2285739640337e-13
789.3018264543575 	 0.0644241068642472 	 8.162163662239113e-5 	 1.0340991733041555e-7 	 1.3101441535356105e-10 	 1.6598772606683828e-13
841.0310505352605 	 0.06185474469016253 	 7.354632703607802e-5 	 8.744781419101072e-8 	 1.0397691516306798e-10 	 1.2363029295635824e-13
896.150501946605 	 0.05938785381607627 	 6.626995542274969e-5 	 7.39495824404484e-8 	 8.251915529792843e-11 	 9.208180447221927e-14
954.8823692395666 	 0.0570193474816908 	 5.9713478139824624e-5 	 6.253490488820969e-8 	 6.548964239229822e-11 	 6.858398950695023e-14
1017.4634027476063 	 0.05474530191487909 	 5.380567179816226e-5 	 5.288216917961165e-8 	 5.1974517252223647e-11 	 5.1082443960017825e-14
1084.145868935835 	 0.052561949831390634 	 4.848235955829805e-5 	 4.4719406260235887e-8 	 4.1248514191297066e-11 	 3.8047015049538824e-14
1155.1985672964793 	 0.05046567419380229 	 4.368571397375216e-5 	 3.781662755693179e-8 	 3.273604090891002e-11 	 2.8338020696755578e-14
1230.9079138896032 	 0.048453002219374076 	 3.93636288081577e-5 	 3.197934497290763e-8 	 2.598029033045584e-11 	 2.110660760020586e-14
1311.5790958968503 	 0.046520599626884464 	 3.546915300222435e-5 	 2.7043091120608888e-8 	 2.0618726850108095e-11 	 1.5720536347835834e-14
1397.537301842291 	 0.044665265112912536 	 3.195998064168516e-5 	 2.286878539811009e-8 	 1.6363631488020762e-11 	 1.1708904990549842e-14
1489.1290324394101 	 0.04288392504841767 	 2.8797991385721325e-5 	 1.933881534667686e-8 	 1.2986661951649055e-11 	 8.720978282436019e-15
1586.7234973483178 	 0.04117362838683005 	 2.5948836363511426e-5 	 1.6353722880436508e-8 	 1.0306599043731523e-11 	 6.4955230454175446e-15
1690.71410347358 	 0.039531541775216526 	 2.338156504047538e-5 	 1.3829402021570554e-8 	 8.179621849228077e-12 	 4.837968662130992e-15
1801.5200408020257 	 0.03795494486042316 	 2.106828900084056e-5 	 1.169472918628265e-8 	 6.491589836034369e-12 	 3.603395848510435e-15
1919.587972173111 	 0.03644122578241822 	 1.898387899418027e-5 	 9.889559254056567e-9 	 5.151917701828939e-12 	 2.6838664216032776e-15
2045.3938337933903 	 0.0349878768473694 	 1.710569195492334e-5 	 8.363030958785624e-9 	 4.088714271361391e-12 	 1.998986309535536e-15
2179.444753752986 	 0.033592490373287716 	 1.5413325029433174e-5 	 7.072133855603155e-9 	 3.2449245815591328e-12 	 1.4888767315488955e-15
2322.2810962777244 	 0.032252754701355135 	 1.3888393938637131e-5 	 5.980496487224646e-9 	 2.575268126158588e-12 	 1.1089390213296592e-15
2474.4786399573527 	 0.0309664503663286 	 1.251433326854755e-5 	 5.057361605983891e-9 	 2.043808956084201e-12 	 8.259553843307478e-16
2636.650898730358 	 0.029731446419675997 	 1.1276216519218662e-5 	 4.276719578101357e-9 	 1.6220272392377584e-12 	 6.151846799357558e-16
2809.4515949814063 	 0.028545696899352664 	 1.0160593957320552e-5 	 3.61657555356023e-9 	 1.2872887933077794e-12 	 4.581993139185227e-16
2993.5772947204905 	 0.027407237440370442 	 9.155346510913944e-6 	 3.0583297538568405e-9 	 1.0216304617390532e-12 	 3.4127412161390096e-16
3189.7702154663216 	 0.02631418202054398 	 8.249554119275967e-6 	 2.5862534170255087e-9 	 8.107961521759388e-13 	 2.541863825314471e-16
3398.8212181526706 	 0.025264719836023016 	 7.433377107653492e-6 	 2.1870456345137463e-9 	 6.434718080589278e-13 	 1.8932205219333894e-16
3621.5729951180747 	 0.02425711230143492 	 6.6979492983114826e-6 	 1.8494585936388418e-9 	 5.106782594557489e-13 	 1.4101006942125687e-16
3858.923467029903 	 0.023289690169667372 	 6.035281696735164e-6 	 1.5639806667065979e-9 	 4.052893715226611e-13 	 1.0502653783766285e-16
4111.829402435833 	 0.022360850766519908 	 5.4381757067239765e-6 	 1.322568417722394e-9 	 3.216496328711763e-13 	 7.822543237825777e-17
4381.310274533305 	 0.021469055335643212 	 4.900144931627807e-6 	 1.1184199758940302e-9 	 2.5527066238493315e-13 	 5.826354364097723e-17
4668.45237070379 	 0.020612826489367273 	 4.4153447122477125e-6 	 9.457833906490258e-10 	 2.0259034805284834e-13 	 4.33956120713955e-17
4974.413171377457 	 0.01979074576119589 	 3.97850863596754e-6 	 7.997945685050237e-10 	 1.607816924229384e-13 	 3.232174065235852e-17
5300.426015879672 	 0.01900145125591246 	 3.5848913274113367e-6 	 6.763402256104086e-10 	 1.276011067005076e-13 	 2.4073745453332323e-17
5647.805074067557 	 0.018243635393404175 	 3.2302168991581504e-6 	 5.719419945971584e-10 	 1.0126801245731466e-13 	 1.7930507715695874e-17
6017.950643797334 	 0.017516042742467194 	 2.910632502531551e-6 	 4.836584204178416e-10 	 8.036928998684052e-14 	 1.3354926742324926e-17
6412.354795576917 	 0.01681746794100384 	 2.6226664738832154e-6 	 4.090020838666422e-10 	 6.37834456927994e-14 	 9.946961409059219e-18
6832.607387157405 	 0.016146753699166568 	 2.3631906217114224e-6 	 3.4586951771197686e-10 	 5.0620429085692024e-14 	 7.408654737112274e-18
7280.4024723085695 	 0.015502788882140538 	 2.1293862449371847e-6 	 2.9248194080429316e-10 	 4.017386977117887e-14 	 5.518083639466705e-18
7757.545129612414 	 0.014884506669388634 	 1.918713513192581e-6 	 2.47335140322728e-10 	 3.188317131131991e-14 	 4.1099562785157616e-18
8265.958738801814 	 0.014290882787309452 	 1.7288838764976675e-6 	 2.0915709007619325e-10 	 2.530342779166975e-14 	 3.0611606700734137e-18
8807.692733975462 	 0.01372093381238051 	 1.5578352046106626e-6 	 1.7687211074034756e-10 	 2.008154871911774e-14 	 2.2800010542663064e-18
9384.93086494273 	 0.013173715541975354 	 1.4037093859887209e-6 	 1.4957056223314937e-10 	 1.5937311034636176e-14 	 1.6981809737320244e-18
10000.0 	 0.012648321430155903 	 1.2648321430155902e-6 	 1.2648321430155903e-10 	 1.2648321430155902e-14 	 1.2648321430155902e-18
