###################################
#   ____       ____  ____  _____  #
#  / ___| __ _|  _ \/ ___|| ____| #
# | |  _ / _` | |_) \___ \|  _|   #
# | |_| | (_| |  __/ ___) | |___  # 
#  \____|\__,_|_|   |____/|_____| #
###################################
# 
#
# The I_l^n integrals evaluated in the following comoving separations.
# Input Power Spectrum file: WideA_ZA_pk.dat
#
# The I_l^n are integrated over [1.0e-5, 1000.0] (the extremes
# `IPSTools` hands over to `xicalc`), and the sigma_i of the asymptotic
# limits must use the same ones:
#   sigma_-4 = 1.2699714253251158e13
#   sigma_-2 = 2.3467346052943926e7
#   sigma_0 = 143.28503956334472
#   sigma_2 = 101.12817125947123
#   sigma_4 = 1.4915596528577246e6
#
# For comparison, the sigma_i stored by `IPSTools` (over [1.0e-6, 10.0]):
#   sigma_0 = 18.584280735816282 	 sigma_2 = 101.06362200769537 	 sigma_4 = 2.074924034369007e6
#
# CAREFUL: outside [0.05, 96466.16199111959] (and [0.1, 9888.080416307215] for I04_tilde)
# these values are power-law extrapolations, NOT the integrals.
#
# s [h_0^{-1} Mpc] 	 I00 	 I20 	 I40 	 I02 	 I22 	 I31 	 I13 	 I11 	 I04_tilde
2.618318824764064e-5 	 750.2933375221844 	 66.96768261572606 	 44.129333591094195 	 1.4959168934694617e11 	 56.72733778936479 	 15.703188718471008 	 4.922975401899624e10 	 268.9918995796109 	 -2.4649822371911304e10
2.70264956477904e-5 	 741.1491814625292 	 66.32312036270383 	 43.64114961232378 	 1.403938879462599e11 	 56.061406649269614 	 15.544656048452769 	 4.620520482962403e10 	 265.7991341514784 	 -2.313528063956136e10
2.7896964269271238e-5 	 732.115193640579 	 65.68467235563125 	 43.158358935210664 	 1.317616229799557e11 	 55.403203786180875 	 15.387709385399537 	 4.336647614618569e10 	 262.64382595138454 	 -2.171379583169586e10
2.8795468919945694e-5 	 723.1900467560869 	 65.05228059545027 	 42.68090197626988 	 1.2366012184916127e11 	 54.752639511748065 	 15.232332862436097 	 4.070215163577886e10 	 259.52553553460206 	 -2.0379650317027714e10
2.9722912583463673e-5 	 714.372429500038 	 64.42588763327547 	 42.20871981027589 	 1.160567499845967e11 	 54.1096251784737 	 15.078510771424071 	 3.820151635556721e10 	 256.4438286119288 	 -1.912747776867533e10
3.068022732674739e-5 	 705.6610463619897 	 63.80543656517514 	 41.74175416299031 	 1.0892087938759009e11 	 53.47407316763396 	 14.926227561373862 	 3.5854513661182846e10 	 253.39827598920294 	 -1.795224157921267e10
3.1668375236704694e-5 	 697.0546174397299 	 63.190871027001975 	 41.279947403970056 	 1.0222376525398549e11 	 52.84589687733947 	 14.77546783687249 	 3.3651704762565037e10 	 250.3884535075289 	 -1.6849214601948097e10
3.2688349387111645e-5 	 688.5518782512321 	 62.582135189272755 	 40.82324253945497 	 9.593843018396123e10 	 52.22501071073494 	 14.626216356527207 	 3.1584230764584835e10 	 247.41394198420426 	 -1.5813960136946003e10
3.374117483663711e-5 	 680.1515795488713 	 61.979173752096465 	 40.37158320533375 	 9.003955551132423e10 	 51.611330064335235 	 14.478458031424553 	 2.964377703979436e10 	 244.47432715433882 	 -1.4842314085310251e10
3.4827909659011044e-5 	 671.8524871358823 	 61.381931940150736 	 39.924913660187975 	 8.450337931454051e10 	 51.00477131649725 	 14.332177923604956 	 2.7822539790023987e10 	 241.56919961315973 	 -1.393036819995014e10
3.5949646006372715e-5 	 663.6533816850281 	 60.79035549770583 	 39.48317877841271 	 7.930760069866199e10 	 50.40525181602543 	 14.187361244552553 	 2.6113194662348076e10 	 238.69815475899304 	 -1.3074454365457445e10
3.7107511206867164e-5 	 655.5530585594521 	 60.20439068369585 	 39.046324043413186 	 7.443128996257956e10 	 49.81268987090945 	 14.043993353700083 	 2.4508867293205067e10 	 235.86079273691416 	 -1.2271129843864042e10
3.830266889759313e-5 	 647.5503276356887 	 59.62398426683661 	 38.61429554087668 	 6.985480428973613e10 	 49.22700473719268 	 13.902059756948779 	 2.300310566221072e10 	 233.05671838305918 	 -1.1517163426933996e10
3.953632019404046e-5 	 639.6440131288099 	 59.04908352079012 	 38.18703995211874 	 6.5559708622685844e10 	 48.64811660796993 	 13.76154610520308 	 2.15898541444824e10 	 230.28554116959063 	 -1.0809522439290924e10
4.08097048971936e-5 	 631.8329534196711 	 58.479636219374434 	 37.764504547502746 	 6.1528701402760796e10 	 48.07594660251252 	 13.62243819291993 	 2.026342915712062e10 	 227.54687515030673 	 -1.014536054010257e10
4.2124102739512615e-5 	 624.1160008842453 	 57.91559063181944 	 37.34663717993239 	 5.77455448757149e10 	 47.510416755520005 	 13.48472195667266 	 1.9018496301908966e10 	 224.84033890689113 	 -9.522006274258408e9
4.3480834671045086e-5 	 616.4920217250103 	 57.35689551806735 	 36.933386278415945 	 5.419499968259663e10 	 46.95145000649635 	 13.348383473729225 	 1.7850048912307205e10 	 222.16555549579166 	 -8.936952326988976e9
4.488126418696108e-5 	 608.9598958043676 	 56.80350012411785 	 36.52470084170161 	 5.0862763472370575e10 	 46.39897018924948 	 13.213408960644632 	 1.6753387918461828e10 	 219.52215239572305 	 -8.387845438706098e9
4.6326798697845325e-5 	 601.5185164800682 	 56.255354177417445 	 36.12053043198321 	 4.773541328900608e10 	 45.85290202151264 	 13.079784771867482 	 1.5724102949258453e10 	 216.909761455785 	 -7.872476939498505e9
4.78188909441233e-5 	 594.1667904426233 	 55.71240788229257 	 35.72082516867556 	 4.480035150095681e10 	 45.31317109468645 	 12.947497398360468 	 1.4758054595415735e10 	 214.32801884419 	 -7.388773865209951e9
4.935904045604408e-5 	 586.9036375546689 	 55.1746119154258 	 35.325535722258216 	 4.204575505522083e10 	 44.77970386369953 	 12.816533466234594 	 1.3851357762288378e10 	 211.77656499759084 	 -6.9347906193655615e9
5.094879506068526e-5 	 579.7279906922709 	 54.641917421375254 	 34.934613308187664 	 3.9460527851569916e10 	 44.252427636987186 	 12.686879735397152 	 1.3000366045431696e10 	 209.25504457100425 	 -6.508701147408933e9
5.258975243749597e-5 	 572.6387955881398 	 54.11427600813635 	 34.54800968087656 	 3.703425604509807e10 	 43.73127056658634 	 12.558523098213177 	 1.220165706609091e10 	 206.76310638832146 	 -6.10879159177192e9
5.4283561723940706e-5 	 565.6350106767346 	 53.591639742745684 	 34.16567712773948 	 3.4757166097039856e10 	 43.21616163834525 	 12.431450578180293 	 1.1452018707640188e10 	 204.3004033933992 	 -5.733453398233846e9
5.603192517285772e-5 	 558.715606941232 	 53.073961146926585 	 33.78756846330449 	 3.262008540487783e10 	 42.70703066224699 	 12.305649328616829 	 1.0748436197619408e10 	 201.86659260172456 	 -5.381176845841821e9
5.7836599863197106e-5 	 551.8795677623424 	 52.56119319277614 	 33.413637023389825 	 3.061440535314963e10 	 42.20380826284526 	 12.181106631363072 	 1.008807998341746e10 	 199.46133505264763 	 -5.050544974367738e9
5.9699399465859316e-5 	 545.1258887689428 	 52.0532892984928 	 33.043836659344734 	 2.8732046636113552e10 	 41.706425869810936 	 12.057809895495462 	 9.468294352841915e9 	 197.08429576217287 	 -4.740227884876041e9
6.162219606640671e-5 	 538.4535776905126 	 51.550203324144846 	 32.67812173235414 	 2.696542671258754e10 	 41.214815708588645 	 11.935746656053706 	 8.886586753811958e9 	 194.73514367630625 	 -4.448977390477937e9
6.360692204648146e-5 	 531.8616542113464 	 51.05188956747886 	 32.3164471078061 	 2.5307429261860817e10 	 40.72891079116161 	 11.814904572780605 	 8.340617770221668e9 	 192.4135516249484 	 -4.175621995755437e9
6.565557202582003e-5 	 525.3491498265228 	 50.558302759767855 	 31.95876814972154 	 2.37513755176408e10 	 40.248644906923694 	 11.695271428874486 	 7.82819171366045e9 	 190.11919627632915 	 -3.919062184661154e9
6.777020486681597e-5 	 518.9151076996094 	 50.06939806169901 	 31.605040715245515 	 2.229099736456232e10 	 39.77395261365734 	 11.576835129754107 	 7.347247793153918e9 	 187.85175809197682 	 -3.6782659979403644e9
6.995294574364577e-5 	 512.5585825220803 	 49.58513105930022 	 31.255221149199325 	 2.0920412088885952e10 	 39.30476922861629 	 11.459583701835934 	 6.895851827413108e9 	 185.61092128221526 	 -3.4522648822864075e9
7.220598827803641e-5 	 506.2786403744307 	 49.105457759905455 	 30.909266278692876 	 1.9634098681676487e10 	 38.84103081971182 	 11.343505291323671 	 6.472188466261863e9 	 183.39637376218397 	 -3.2401497945335774e9
7.453159674382292e-5 	 500.07435858896037 	 48.63033458815814 	 30.567133407796405 	 1.8426875599004463e10 	 38.382674196801055 	 11.228588163009826 	 6.074553889959417e9 	 181.20780710837266 	 -3.041067545217231e9
7.693210834250905e-5 	 493.9448256142138 	 48.15971838205275 	 30.228780312271244 	 1.7293879889585693e10 	 37.929636903076585 	 11.114820699089341 	 5.701348957058029e9 	 179.0449165156672 	 -2.8542173667940917e9
7.940993555211967e-5 	 487.889140881052 	 47.69356638901372 	 29.894165234358727 	 1.6230547605779388e10 	 37.481857206556 	 11.002191397985069 	 5.351072773238467e9 	 176.9074007548989 	 -2.6788476927189245e9
8.196756855170491e-5 	 481.90641467033873 	 47.23183626201166 	 29.563246877626636 	 1.5232595419036531e10 	 37.03927409167007 	 10.890688873184976 	 5.022316655259676e9 	 174.79496213089158 	 -2.5142531344221487e9
8.460757772393278e-5 	 475.99576798221915 	 46.77448605571642 	 29.235984401872617 	 1.4296003365741623e10 	 36.60182725094861 	 10.780301852091014 	 4.713758465747805e9 	 172.7073064410013 	 -2.3597716440288863e9
8.733261623828437e-5 	 470.15633240697684 	 46.32147422268664 	 28.91233741808398 	 1.3416998653944654e10 	 36.16945707680293 	 10.6710191748795 	 4.424157296041286e9 	 170.6441429341426 	 -2.214781851407121e9
9.014542271745029e-5 	 464.3872499974416 	 45.87275960959529 	 28.592265983452947 	 1.2592040465752512e10 	 35.742104653403416 	 10.562829793372853 	 4.152348475708024e9 	 168.60518427029436 	 -2.078700564833641e9
9.304882398960454e-5 	 458.68767314293933 	 45.42830145349127 	 28.27573059644724 	 1.1817805694161833e10 	 35.31971174865163 	 10.455722769922689 	 3.897238888665163e9 	 166.59014648048222 	 -1.9509804252249053e9
9.604573792932452e-5 	 453.0567644447578 	 44.98805937809631 	 27.96269219193497 	 1.1091175556877275e10 	 34.90222080624537 	 10.349687276304032 	 3.6578025770642943e9 	 164.5987489272293 	 -1.8311077044973063e9
9.913917639001093e-5 	 447.4936965931136 	 44.551993390137014 	 27.653112136363422 	 1.0409223033193274e10 	 34.48957493783599 	 10.244712592620626 	 3.433076615262647e9 	 162.63071426547182 	 -1.7186002392012544e9
0.00010233224823075534 	 441.99765224560144 	 44.12006387571174 	 27.3469522229911 	 9.769201073332184e9 	 34.081717915276585 	 10.140788106221176 	 3.2221572372868395e9 	 160.68576840393231 	 -1.6130054911175187e9
0.00010562816244069632 	 436.5678239071081 	 43.692231596691954 	 27.044174667172495 	 9.168531532743729e9 	 33.678594162960266 	 10.03790331062644 	 3.0241962022153096e9 	 158.76364046694707 	 -1.5138987270150104e9
0.00010903023136400591 	 431.203413811172 	 43.268457687157586 	 26.74474210169483 	 8.604794786790396e9 	 33.28014875024723 	 9.936047804467046 	 2.8383973828622184e9 	 156.86406275674028 	 -1.420881310248394e9
0.00011254187402874488 	 425.90363380277415 	 42.84870364986644 	 26.448617572166473 	 8.075719983985019e9 	 32.88632738397982 	 9.835211290431957 	 2.6640135640438976e9 	 154.98677071614185 	 -1.3335790973239083e9
0.00011616661958293517 	 420.66770522253876 	 42.432931352756825 	 26.155764532456146 	 7.579175898517989e9 	 32.497076401084364 	 9.735383574227427 	 2.5003434375514827e9 	 153.13150289174177 	 -1.2516409329838312e9
0.00011990811084130025 	 415.4948587923312 	 42.02110302548357 	 25.866146840182648 	 7.113162345226553e9 	 32.112342761258944 	 9.636554563546385 	 2.3467287817447276e9 	 151.2980008974771 	 -1.174737237756437e9
0.0001237701079462387 	 410.38433450223346 	 41.61318125598684 	 25.579728752254347 	 6.675802122423714e9 	 31.732074039746006 	 9.538714267048153 	 2.2025518144243054e9 	 149.4860093786465 	 -1.1025586822901318e9
0.00012775649214671143 	 405.3353814988807 	 41.20912898709338 	 25.296474920457918 	 6.265333450130542e9 	 31.356218420188792 	 9.441852793348316 	 2.0672327083367677e9 	 147.69527597634607 	 -1.0348149431395198e9
0.00013187126969883814 	 400.34725797514363 	 40.808909513150205 	 25.01635038709589 	 5.880102873251872e9 	 30.984724687570722 	 9.345960350018757 	 1.940227259320523e9 	 145.92555129232326 	 -9.712335349988627e8
0.00013611857589212407 	 395.4192310611409 	 40.412486476690084 	 24.73932058067235 	 5.518558601107588e9 	 30.617542221236757 	 9.25102724259766 	 1.821024697714903e9 	 144.17658885424282 	 -9.115587146857873e8
0.00014050267920536435 	 390.55057671656255 	 40.01982386512867 	 24.46535131162627 	 5.179244256489733e9 	 30.25462098799564 	 9.15704387360942 	 1.7091456342305913e9 	 142.44814508135988 	 -8.55550452466744e8
0.00014502798559640068 	 385.74057962429225 	 39.630886007492975 	 24.19440876811207 	 4.860793009065461e9 	 29.895911535302265 	 9.06400074159437 	 1.6041401320205033e9 	 140.73997925059638 	 -8.029834665866058e8
0.0001496990429300422 	 380.9885330853116 	 39.245637571180936 	 23.9264595118267 	 4.561922069493835e9 	 29.541364984519205 	 8.971888440148224 	 1.505585897197665e9 	 139.0518534630152 	 -7.536463171189882e8
0.0001545205455486019 	 376.29373891486847 	 38.8640435587516 	 23.661470473882865 	 4.281427522077532e9 	 29.19093302425632 	 8.880697656971085 	 1.413086580522978e9 	 137.38353261068733 	 -7.073405554924719e8
0.0001594973389896398 	 371.65550733989835 	 38.48606930474585 	 23.399408950727832 	 4.01817947513443e9 	 28.844567903787738 	 8.790419172926022 	 1.326270183432941e9 	 135.73478434394826 	 -6.638799262719052e8
0.00016463442485565457 	 367.0731568976813 	 38.111680472537294 	 23.14024260010737 	 3.7711175095536866e9 	 28.502222426545284 	 8.701043861107035 	 1.2447875619969158e9 	 134.10537903903827 	 -6.230896179840945e8
0.00016993696584061976 	 362.5460143357184 	 37.74084305121295 	 22.883939437074183 	 3.539246407202014e9 	 28.163849943687275 	 8.612562685916345 	 1.1683110227873812e9 	 132.4950897661222 	 -5.848055599744768e8
0.00017541029091841314 	 358.0734145128159 	 37.37352335248354 	 22.63046783004051 	 3.321632141973434e9 	 27.829404347742067 	 8.524966702150916 	 1.0965330050163193e9 	 130.9036922576847 	 -5.488737624665421e8
0.00018105990069835465 	 353.6547003013614 	 37.00968800762324 	 22.379796496874377 	 3.117398117333539e9 	 27.498840066325386 	 8.438247054098142 	 1.0291648436377486e9 	 129.3309648772962 	 -5.151496971695252e8
0.00018689147295323702 	 349.28922249077567 	 36.649303964438175 	 22.131894501038833 	 2.925721635202197e9 	 27.172112055930437 	 8.352394974640527 	 9.659356084420247e8 	 127.77668858874512 	 -4.83497715942971e8
0.00019291086832540149 	 344.9763396921292 	 36.292338484263944 	 21.886731247773977 	 2.7458305819507737e9 	 26.849175795790206 	 8.267401784369374 	 9.065910144732187e8 	 126.24064692553233 	 -4.537905051798963e8
0.0001991241362165945 	 340.7154182439078 	 35.93875913899149 	 21.64427648032113 	 2.577000318164267e9 	 26.529987281810982 	 8.183258890707329 	 8.508923993876386e8 	 124.72262596072378 	 -4.259085737139032e8
0.00020553752086752657 	 336.50583211891217 	 35.58853380812119 	 21.404500276188646 	 2.4185507596396165e9 	 26.214503020576185 	 8.099957787039664 	 7.986157636407936e8 	 123.22241427715625 	 -3.997397721904478e8
0.0002121574676332397 	 332.3469628322811 	 35.24163067584488 	 21.16737304345909 	 2.269843637861939e9 	 25.902680023419887 	 8.017490051854308 	 7.495508696428111e8 	 121.73980293799305 	 -3.751788419690511e8
0.0002189906294605915 	 328.2381993506217 	 34.898018228155685 	 20.93286551713714 	 2.1302799289232407e9 	 25.59447580056908 	 7.9358473478904505 	 7.035003962594243e8 	 120.27458545762524 	 -3.521269917419939e8
0.00022604387357436792 	 324.1789380022339 	 34.557665249985035 	 20.70094875553785 	 1.9992974405267081e9 	 25.28984835535386 	 7.855021421295664 	 6.602791452582239e8 	 118.82655777291377 	 -3.3049150016652554e8
0.00023332428837874016 	 320.16858238841775 	 34.22054082236706 	 20.47159413671481 	 1.876368547356607e9 	 24.98875617848492 	 7.775004100791453 	 6.19713296508822e8 	 117.39551821476944 	 -3.1018534291226953e8
0.00024083919058100344 	 316.206543295849 	 33.88661431962979 	 20.244773354927815 	 1.760998065691326e9 	 24.691158242397357 	 7.695787296847185 	 5.816397089415963e8 	 115.98126748006624 	 -2.9112684262369365e8
0.00024859613254475915 	 312.2922386100094 	 33.55585540661294 	 20.02045841714948 	 1.6527212586980221e9 	 24.397013995660167 	 7.617363000862235 	 5.45905264453716e8 	 114.58360860388377 	 -2.7323934038968396e8
0.0002566029098799259 	 308.42509322966134 	 33.228234035912195 	 19.79862163961049 	 1.551101964373852e9 	 24.10628335745057 	 7.5397232843563495 	 5.123662521239021e8 	 113.20234693207588 	 -2.56450887398789e8
0.0002648675692772093 	 304.6045389823521 	 32.903720445149595 	 19.579235644383065 	 1.4557308385926838e9 	 23.818926712092583 	 7.462860298168106 	 4.808877902594437e8 	 111.8372900941609 	 -2.4069395553987443e8
0.0002733984165949067 	 300.830014540936 	 32.5822851542698 	 19.36227335600204 	 1.366223706179894e9 	 23.534904903658795 	 7.386766271661372 	 4.513432839511481e8 	 110.48824797652979 	 -2.2590516578413364e8
0.0002822040252061684 	 297.100965341103 	 32.263898962861965 	 19.147707998123423 	 1.2822200133730867e9 	 23.254179230634925 	 7.31143351193972 	 4.236139159547257e8 	 109.15503269596866 	 -2.1202503325593665e8
0.0002912932446151097 	 293.41684349989987 	 31.94853294750711 	 18.935513090219743 	 1.2033813754348617e9 	 22.976711440646273 	 7.236854403068695 	 3.975881688511044e8 	 107.83745857349209 	 -1.9899772796710917e8
0.0003006752093504277 	 289.77710773523455 	 31.636158459150643 	 18.72566244431204 	 1.1293902135671484e9 	 22.70246372524535 	 7.163021405305876 	 3.731613765639887e8 	 106.53534210848343 	 -1.8677085025225016e8
0.00031035934814546706 	 286.1812232863483 	 31.326747120499647 	 18.518130161737787 	 1.0599484756362613e9 	 22.431398714759972 	 7.089927054338608 	 3.5023530343101424e8 	 105.24850195313813 	 -1.7529522000181517e8
0.0003203553934139542 	 282.6286618352477 	 31.020270823445102 	 18.312890629954683 	 9.947764355555346e8 	 22.1634794732012 	 7.017563960529396 	 3.2871774913569474e8 	 103.97675888720728 	 -1.6452467884520715e8
0.00033067339103092587 	 279.11890142908277 	 30.716701726508393 	 18.10991851937967 	 9.336115664891689e8 	 21.898669493230383 	 6.945924808168835 	 3.085221779113293e8 	 102.71993579303741 	 -1.544159044881924e8
0.00034132371042868386 	 275.6514264034594 	 30.416012252312054 	 17.90918878026287 	 8.762074833383002e8 	 21.63693269118452 	 6.8750023547359955 	 2.895673705256616e8 	 101.47785763090283 	 -1.4492823645784947e8
0.00035231705501791773 	 272.2257273066771 	 30.11817508507456 	 17.710676639596095 	 8.223329502494366e8 	 21.378233402159434 	 6.804789430166241 	 2.717770976467093e8 	 100.25035141462773 	 -1.3602351255415198e8
0.0003636644729444704 	 268.8413008248784 	 29.823163168128882 	 17.514357598055494 	 7.717709491472734e8 	 21.12253637515001 	 6.735278936126349 	 2.5507981327615577e8 	 99.0372461874941 	 -1.2766591535034142e8
0.00037537736819256035 	 265.49764970810077 	 29.530949701464507 	 17.320207426977976 	 7.243178055397291e8 	 20.86980676824676 	 6.666463845296887 	 2.3940836701739767e8 	 97.83837299843232 	 -1.1982182812466778e8
0.0003874675120456132 	 262.194282697219 	 29.24150813929284 	 17.12820216537101 	 6.797823680737871e8 	 20.620010143888205 	 6.598337200661764 	 2.2469973402110836e8 	 96.65356487849093 	 -1.1245969964401731e8
0.0003999470549162232 	 258.93071445176827 	 28.954812187635714 	 16.938318116955532 	 6.379852385372019e8 	 20.37311246416834 	 6.530892114804919 	 2.1089476152224836e8 	 95.48265681758289 	 -1.0554991725554489e8
0.00041282853855713716 	 255.70646547863598 	 28.670835801936704 	 16.750531847241426 	 5.987580492043446e8 	 20.129080086198506 	 6.464121769213991 	 1.9793793094918525e8 	 94.32548574150412 	 -9.9064687775846e7
0.0004261249086655264 	 252.52106206161343 	 28.38955318469514 	 16.564820180635387 	 5.619427846152056e8 	 19.887879757523155 	 6.398019413591001 	 1.857771346482196e8 	 93.18189048922196 	 -9.297792569857386e7
0.00043984952789321576 	 249.37403619179642 	 28.110938783122617 	 16.381160197580726 	 5.2739114505552584e8 	 19.64947861158881 	 6.332578365169926 	 1.7436346632558075e8 	 92.05171179043013 	 -8.726514827083726e7
0.0004540161892759506 	 246.26492549882326 	 27.834967286821602 	 16.199529231728736 	 4.949639491740035e8 	 19.413844163265512 	 6.267792008041072 	 1.6365102436412215e8 	 90.93479224336679 	 -8.190337701634392e7
0.0004686391300951886 	 243.19327318294248 	 27.561613625486203 	 16.019904867141317 	 4.6453057333022064e8 	 19.18094430442039 	 6.2036537924822275 	 1.5359672722373614e8 	 89.8309762928929 	 -7.687104530918999e7
0.00048373304618635186 	 240.15862794789857 	 27.290852966624673 	 15.842264935524572 	 4.359684254148457e8 	 18.950747299542506 	 6.1401572342965185 	 1.441601401830906e8 	 88.740110208828 	 -7.214791162652826e7
0.0004993131067079232 	 237.16054393462554 	 27.022660713303498 	 15.66658751349285 	 4.0916245102254206e8 	 18.72322178141848 	 6.0772959141568546 	 1.3530331272590414e8 	 87.6620420645398 	 -6.771497813119015e7
0.0005153949693862209 	 234.1985806557405 	 26.757012501912968 	 15.492850919863116 	 3.840046699883625e8 	 18.498336746858314 	 6.015063476956961 	 1.2699062591779211e8 	 86.59662171578516 	 -6.355441425678024e7
0.0005319947962511758 	 231.27230293082616 	 26.49388419995386 	 15.321033712979178 	 3.603937414206845e8 	 18.276061552470875 	 5.953453631168903 	 1.1918864915988591e8 	 85.54370077979941 	 -5.964948498787784e7
0.0005491292698789323 	 228.38128082249207 	 26.23325190384516 	 15.151114688065439 	 3.3823455547854495e8 	 18.056365910488253 	 5.892460148207018 	 1.1186600574313764e8 	 84.50313261463052 	 -5.5984483546866655e7
0.0005668156101575836 	 225.52508957320757 	 25.975091936752563 	 14.983072874609931 	 3.1743785024897957e8 	 17.839219884638766 	 5.832076861798223 	 1.049932466626251e8 	 83.47477229871635 	 -5.254466821664179e7
0.0005850715915928989 	 222.70330954289503 	 25.719380846437588 	 14.816887533776267 	 2.979198521810574e8 	 17.624593886067732 	 5.772297667358633 	 9.854273218437946e7 	 82.45847661070115 	 -4.931620304507427e7
0.0006039155611714375 	 219.91552614727502 	 25.466095403127095 	 14.652538155844121 	 2.7960193862820053e8 	 17.41245866930561 	 5.713116521376394 	 9.248852068844049e7 	 81.45410400948876 	 -4.628610219272898e7
0.0006233664567989926 	 217.16132979695408 	 25.215212597402967 	 14.490004457678054 	 2.6241032113944697e8 	 17.202785328282943 	 5.654527440800696 	 8.680626434110965e7 	 80.46151461453003 	 -4.344217769998742e7
0.0006434438263328994 	 214.4403158372475 	 24.9667096381119 	 14.329266380224283 	 2.4627574822388136e8 	 16.99554529239158 	 5.596524502436924 	 8.147311117683095e7 	 79.48057018634152 	 -4.0772990463478506e7
0.0006641678472273415 	 211.75208448872516 	 24.720563950294924 	 14.170304086035063 	 2.311332263909001e8 	 16.790710322591526 	 5.539101842347814 	 7.646761319590692e7 	 78.51113410725253 	 -3.82678042246293e7
0.0006855593468113862 	 209.09624078847543 	 24.476753173136615 	 14.01309795682049 	 2.1692175834261295e8 	 16.588252507563038 	 5.482253655260641 	 7.176964010845608e7 	 77.5530713623782 	 -3.591654238526578e7
0.0007076398232201359 	 206.47239453207598 	 24.235255157933782 	 13.8576285910273 	 2.0358409726375735e8 	 16.388144259903385 	 5.4259741939803225 	 6.736029837771839e7 	 76.60624852081588 	 -3.370974747656217e7
0.0007304314670000327 	 203.88016021626356 	 23.99604796608336 	 13.703876801444427 	 1.9106651621935114e8 	 16.190358312367678 	 5.3702577688083775 	 6.322185523713099e7 	 75.6705337170618 	 -3.1638543118310597e7
0.0007539571834100227 	 201.31915698229503 	 23.759109867089435 	 13.55182361283502 	 1.7931859173117515e8 	 15.994867714153397 	 5.315098746967734 	 5.933766737559961e7 	 74.7457966326461 	 -2.9694598315501325e7
0.0007782406154409962 	 198.78900855998998 	 23.52441933658916 	 13.40145025959463 	 1.6829300066128048e8 	 15.80164582722799 	 5.260491552033255 	 5.5692114004162766e7 	 73.83190847798306 	 -2.7870093948602796e7
0.0008033061675766356 	 196.28934321244878 	 23.291955054397427 	 13.252738183435252 	 1.5794532958432686e8 	 15.610666322699135 	 5.206430663367987 	 5.227053403486798e7 	 72.9287419744346 	 -2.615769132275612e7
0.0008291790303195585 	 193.81979368143504 	 23.061695902570005 	 13.105669031094948 	 1.4823389588085938e8 	 15.421903177227069 	 5.152910615565035 	 4.905916711921495e7 	 72.03617133658368 	 -2.4550502649378844e7
0.0008558852055073918 	 191.3799971334174 	 22.83362096348515 	 12.960224652072794 	 1.3911957983085462e8 	 15.235330669478595 	 5.09992599789502 	 4.60450983090457e7 	 71.1540722547161 	 -2.304206334144732e7
0.0008834515324442241 	 188.96959510626107 	 22.607709517943373 	 12.81638709638885 	 1.305656670311711e8 	 15.050923376622249 	 5.047471453759082 	 4.321620611732706e7 	 70.28232187750785 	 -2.162630601102052e7
0.000911905714873707 	 186.58823345656117 	 22.38394104328518 	 12.674138612368848 	 1.2253770050212435e8 	 14.86865617086409 	 4.995541680147329 	 4.056111376994379e7 	 69.42079879491514 	 -2.0297536064415377e7
0.0009412763488208994 	 184.23556230761096 	 22.16229521152675 	 12.533461644453377 	 1.1500334188744666e8 	 14.688504216023732 	 4.9441314271027235 	 3.806914345245685e7 	 68.56938302126555 	 -1.9050408796870995e7
0.0009715929513308377 	 181.91123599799744 	 21.94275188751329 	 12.394338831031297 	 1.0793224118851233e8 	 14.510442964150144 	 4.893235497190331 	 3.573027336782279e7 	 67.72795597854757 	 -1.7879907894569375e7
0.001002885990132729 	 179.61491303081496 	 21.725291127089818 	 12.256753002297012 	 1.0129591450808783e8 	 14.334448152176618 	 4.842848744971865 	 3.3535097432375483e7 	 66.89640047989582 	 -1.6781325257540938e7
0.0010351869142595565 	 177.34625602349203 	 21.509893175289385 	 12.1206871781315 	 9.506762931113788e7 	 14.160495798614672 	 4.792966076485497 	 3.1474787447983567e7 	 66.07460071327033 	 -1.5750242062297592e7
0.0010685281856538812 	 175.10493165822206 	 21.29653846453851 	 11.98612456600672 	 8.922229674049026e7 	 13.988562200286275 	 4.743582448730883 	 2.9541057598252986e7 	 65.2624422253274 	 -1.478251098802098e7
0.0011029433117916126 	 172.8906106329909 	 21.08520761287949 	 11.853048558913121 	 8.373637055358283e7 	 13.818623929093954 	 4.694692869159317 	 2.772613112599067e7 	 64.45981190547923 	 -1.387423953481435e7
0.0011384668793565135 	 170.70296761319526 	 20.875881422209744 	 11.721442733310143 	 7.858775227319254e7 	 13.650657828828457 	 4.646292395169002 	 2.6022709057919733e7 	 63.66659797014093 	 -1.3021774366919689e7
0.0011751345889992942 	 168.54168118384348 	 20.66854087653776 	 11.591290847099286 	 7.375570217007019e7 	 13.484641012013437 	 4.598376133605374 	 2.442394085086724e7 	 62.882689947162376 	 -1.2221686617923448e7
0.0012129832912162349 	 166.40643380233217 	 20.463167140255614 	 11.462576837619599 	 6.922075571890011e7 	 13.320550856786708 	 4.550939240266405 	 2.2923396841374315e7 	 62.10797866044237 	 -1.1470758098844076e7
0.0012520510233833774 	 164.2969117517918 	 20.259741556427844 	 11.335284819665306 	 6.49646451910536e7 	 13.15836500381777 	 4.503976919412874 	 2.1515042387931477e7 	 61.34235621472365 	 -1.0765968353626503e7
