###################################
#   ____       ____  ____  _____  #
#  / ___| __ _|  _ \/ ___|| ____| #
# | |  _ / _` | |_) \___ \|  _|   #
# | |_| | (_| |  __/ ___) | |___  # 
#  \____|\__,_|_|   |____/|_____| #
###################################
# 
#
# The I_l^n and their ratio to the analytic large-s asymptote
#   A / (2 pi^2) * M_l(mu) * s^-(3+n_s) ,   mu = 3 + n_s - n
# with P(q) -> A q^n_s for q -> 0 . All the ratios must tend to 1 .
#
# From the `InputPS` left fit: n_s = 0.9599997973713535 , A = 3.0123088245442463e6
# Shown only for 10.0 <= s <= 96466.16199111959 , where every I_l^n is a spline.
#
# s [h_0^{-1} Mpc] 	 I00 	 I20 	 I40 	 I02 	 I22 	 I31 	 I13 	 I11 	 I00_ratio 	 I20_ratio 	 I40_ratio 	 I02_ratio 	 I22_ratio 	 I31_ratio 	 I13_ratio 	 I11_ratio
48.09529891959681 	 0.009069239509333324 	 0.028664056321134623 	 0.03346460763797434 	 0.01435229315292312 	 0.0042906577399105 	 0.008875523422729856 	 0.006214316964252367 	 0.012577765276822646 	 -0.14152969738190105 	 0.10844020574522413 	 0.02209152012010257 	 0.4214297311124909 	 0.06685057465344198 	 0.034920470198223114 	 0.18977137284109824 	 0.18843055786221646
49.64435097191768 	 0.008164447878801169 	 0.02692622067394251 	 0.031793345784685394 	 0.013098070381564346 	 0.004017079802334186 	 0.008388509494089706 	 0.00570505006126759 	 0.011696889517581225 	 -0.14445137246085019 	 0.11549049161578506 	 0.023795467504435102 	 0.43604302034790293 	 0.07095939047202512 	 0.0374187308838412 	 0.1975217401533582 	 0.19867187056308563
51.24329484973299 	 0.007333490876811902 	 0.0252756439115131 	 0.030187147111908157 	 0.011947113238425518 	 0.003758593491319418 	 0.007923255860488755 	 0.00523523557656028 	 0.010869711596108333 	 -0.14710375290450942 	 0.12291112747284744 	 0.025615227911159107 	 0.4509237857187705 	 0.07527364026116289 	 0.04007062151960088 	 0.20549904939145508 	 0.20931587095601836
52.89373746757309 	 0.006571422856839445 	 0.023709127196249263 	 0.028644450909638745 	 0.010891471474296659 	 0.0035145198541836676 	 0.0074790825865554324 	 0.004801997109488804 	 0.010093516684362902 	 -0.1494481541623611 	 0.13071417484521383 	 0.027557181690650728 	 0.46606325891301137 	 0.07979978252452327 	 0.04288336651683753 	 0.21370448042834123 	 0.22036610120466665
54.59733749542696 	 0.005873495979584423 	 0.022223571868750538 	 0.027163652542290057 	 0.009923765342961596 	 0.0032842014111568243 	 0.007055317773005803 	 0.004402655584715753 	 0.009365689282778322 	 -0.15144186947373658 	 0.13891179584793184 	 0.029627882223675718 	 0.48145193948534976 	 0.08454416418009567 	 0.045864352554144 	 0.22213888642803056 	 0.23182494913954238
56.35580702568049 	 0.005235199844033408 	 0.020815934480215983 	 0.025743146415498557 	 0.009037146207868503 	 0.003067001742446566 	 0.006651297270816366 	 0.00403471598345627 	 0.008683711441416464 	 -0.15303849845371104 	 0.14751606571261766 	 0.031834073495265534 	 0.49707956274489856 	 0.0895129807505098 	 0.04902111568762722 	 0.23080275670447759 	 0.24369350594552136
58.170913293743574 	 0.004652226589524045 	 0.019483254078630687 	 0.0243813081454283 	 0.008225261351157401 	 0.0028623052509453343 	 0.006266366032008429 	 0.0036958555340514754 	 0.008045160222718242 	 -0.1541865302130656 	 0.15653917762156097 	 0.03418265061835072 	 0.5129351371083305 	 0.09471223577714928 	 0.05236133817210446 	 0.23969620315438975 	 0.25597138314133155
60.044480454095236 	 0.004120437491641386 	 0.01822267651422367 	 0.02307648723708135 	 0.0074822222796510265 	 0.002669517040904481 	 0.005899880535900719 	 0.003383913106859529 	 0.0074477046686216835 	 -0.15482712561998235 	 0.16599379896708222 	 0.03668061239044849 	 0.529007092548794 	 0.10014770095009741 	 0.05589286099648493 	 0.24881898567127728 	 0.26865647316577296
61.97839141353119 	 0.003635806974502623 	 0.017031501078878478 	 0.02182696822748204 	 0.006802573110333417 	 0.002488062517073804 	 0.005551209900908649 	 0.0030968785424625653 	 0.006889102684460367 	 -0.15488975196725818 	 0.17589389658578572 	 0.039334935174705925 	 0.5452833686841377 	 0.10582486418612129 	 0.05962369910874603 	 0.25817050876051845 	 0.2817446417806788
63.974589723456994 	 0.0031944569051998955 	 0.015907131079253147 	 0.020631033466753167 	 0.006181259916847098 	 0.0023173867574208602 	 0.00521973779228662 	 0.00283288222473616 	 0.006367195994817681 	 -0.1542897390280743 	 0.1862549605818188 	 0.042152578996855636 	 0.5617514270109394 	 0.11174885886100451 	 0.06356207986080313 	 0.2677497795455785 	 0.29522924145561413
66.03508153312798 	 0.0027925569250225168 	 0.014847158733868765 	 0.019486895867559872 	 0.005613603734024868 	 0.0021569540325383323 	 0.004904864943061236 	 0.0025901859221636554 	 0.005879905219630427 	 -0.15291855674538823 	 0.1970958522974301 	 0.04514025173752779 	 0.5783983906883698 	 0.11792438250699872 	 0.06771651679079296 	 0.2775554031090356 	 0.30910043955015
68.16193760579887 	 0.002426150192966012 	 0.013849516699007934 	 0.018392583696128454 	 0.0050952761672773935 	 0.0020062473278973985 	 0.004606014342162343 	 0.0023671744983770945 	 0.005425222297324647 	 -0.1506239329609594 	 0.20844279910523603 	 0.04830390017750487 	 0.595211339481404 	 0.12435559711662658 	 0.07209596979658613 	 0.28758561960427476 	 0.32334412911401655
70.35729539980996 	 0.0020913745337842083 	 0.012912234136567967 	 0.01734621234647398 	 0.004622276193474017 	 0.001864767620396106 	 0.004322635211863138 	 0.0021623479379598506 	 0.005001202890117392 	 -0.14720625388574904 	 0.22032907726160492 	 0.051649040827627384 	 0.612177700194398 	 0.13104598825299726 	 0.07671007969487657 	 0.297838347556805 	 0.33794035840436265
72.6233612167003 	 0.001784837934870578 	 0.01203306692720973 	 0.016346307720359943 	 0.004190906805587419 	 0.0017320329331168682 	 0.00405419637822424 	 0.001974313246254509 	 0.0046059682873601 	 -0.14243324810519545 	 0.23279031086902893 	 0.05518174338776028 	 0.6292855532784101 	 0.13799816171287718 	 0.08156930712620358 	 0.30831115730831193 	 0.3528618243971
