###################################
#   ____       ____  ____  _____  #
#  / ___| __ _|  _ \/ ___|| ____| #
# | |  _ / _` | |_) \___ \|  _|   #
# | |_| | (_| |  __/ ___) | |___  # 
#  \____|\__,_|_|   |____/|_____| #
###################################
# 
#
# The I_l^n computed by direct quadrature (`I_direct`), and their ratio
# to the analytic small-s asymptote sigma_{n-l} s^{l-n} / (2l+1)!! .
# All the ratios must tend to 1 for s -> 0 .
#
# s [h_0^{-1} Mpc] 	 I00 	 I20 	 I40 	 I02 	 I22 	 I31 	 I13 	 I11 	 I00_ratio 	 I20_ratio 	 I40_ratio 	 I02_ratio 	 I22_ratio 	 I31_ratio 	 I13_ratio 	 I11_ratio
0.0018420699693267163 	 131.1668018714741 	 4.655630918478619 	 0.1391627445840731 	 2.980297168756378e7 	 9.191822957322449 	 0.684970523294669 	 9.934326959795525e6 	 45.274144263317794 	 0.9154256597283257 	 0.8769878575405037 	 0.8993657710717968 	 0.9999992201772392 	 0.962259177790035 	 0.9032021428563416 	 0.9999995285966722 	 0.947917753338846
0.0022229964825261957 	 126.3433967469858 	 6.3857754088547445 	 0.2811481434172405 	 2.0464169075188775e7 	 9.039095007120954 	 0.9524176503245707 	 6.821392704761317e6 	 44.24305738528017 	 0.8817626538821647 	 0.8259682825384045 	 0.8566787160292627 	 0.9999988775410515 	 0.9462706331380328 	 0.8623333962934551 	 0.9999993192440592 	 0.9263295914236909
0.0026826957952797246 	 120.02062867613346 	 8.522668997092984 	 0.5553955049026368 	 1.4051691238538377e7 	 8.82892644970069 	 1.296866357427945 	 4.683900022488277e6 	 42.84776589107547 	 0.837635450580824 	 0.7569375427952639 	 0.7979110974807668 	 0.9999983921260469 	 0.9242688360843337 	 0.8062647792400828 	 0.9999990204427462 	 0.8971159729233201
0.0032374575428176433 	 112.1324132551455 	 10.932174723366183 	 1.0615971322864506 	 9.648570992190558e6 	 8.546985061109945 	 1.7133959793789508 	 3.2161931797251706e6 	 41.02152932617068 	 0.7825828404477148 	 0.6666926733022904 	 0.7190867216615672 	 0.999997711497399 	 0.8947533971958828 	 0.7314335915553957 	 0.9999985973244713 	 0.8588795337848691
0.003906939937054617 	 102.9868963438575 	 13.243592776280757 	 1.9330236904146654 	 6.625173884587895e6 	 8.18231688801004 	 2.1680880666707796 	 2.208394022301617e6 	 38.743496373379365 	 0.7187554029206806 	 0.5545741604261192 	 0.6173452302192517 	 0.999996769164159 	 0.8565775861470236 	 0.6355193396010247 	 0.9999980041944636 	 0.8111837039955165
0.004714866363457394 	 93.47200144418198 	 14.797825447017024 	 3.276008879075656 	 4.549162142691293e6 	 7.734383725873079 	 2.5819763322989497 	 1.5163899590249972e6 	 36.08994229706634 	 0.6523500410722157 	 0.42548710836574166 	 0.4932934834344 	 0.9999954825344431 	 0.8096850602243573 	 0.5196833502344662 	 0.9999971827043902 	 0.7556254806583218
0.005689866029018299 	 84.98967641101137 	 14.839459797984217 	 4.991618747262646 	 3.123671510702947e6 	 7.221877991416287 	 2.833011220749558 	 1.041226244193631e6 	 33.276378736332 	 0.5931510831138681 	 0.2929822375447419 	 0.35438154977553654 	 0.999993747307354 	 0.7560326618980596 	 0.3915340480184603 	 0.9999960592767032 	 0.6967170928187701
0.006866488450042998 	 78.67576213500247 	 13.186547493272107 	 6.5013892375913835 	 2.1448604465591963e6 	 6.686666453242981 	 2.812562390123349 	 714955.7110752071 	 30.620769876091334 	 0.5490856712938323 	 0.17876767712479832 	 0.21762322988714886 	 0.9999914215639528 	 0.7000032739238152 	 0.26690585375377196 	 0.99999453906704 	 0.6411158478807042
0.008286427728546842 	 73.99340835679529 	 11.060074167232761 	 6.789870287417375 	 1.4727613450008603e6 	 6.18023058125854 	 2.5499920649500343 	 490922.5084104787 	 28.351160841342878 	 0.5164070762885445 	 0.10295575480602534 	 0.10715932001111013 	 0.9999882959587371 	 0.6469863078615051 	 0.16616113751016096 	 0.9999924922653981 	 0.5935963920813061
0.010000000000000002 	 68.76567677055364 	 10.340437369802032 	 5.585351708284221 	 1.0112656012970486e6 	 5.72876348777857 	 2.2751127254408905 	 337090.4433535107 	 26.368704713451823 	 0.4799222373816151 	 0.06609463217404281 	 0.04156122932433194 	 0.9999840684376444 	 0.599723827264529 	 0.10179542059521705 	 0.9999897332918707 	 0.5520891391133932
